metric,value
n_events,300000000
n_hits_in_crystal,85243
flux_total_cm2_s,0.003240363
surface_cm2,11309.73355
rate_per_s,9.161910536
t_run_s,32744262.11
cps_total,0.002603295799
shield,0
shield_pb_mm,0
shield_cavity_mm,none

bin_keV,counts,cps
312,13,3.970161232e-07
313,50,1.526985089e-06
314,22,6.718734393e-07
315,39,1.19104837e-06
316,25,7.634925447e-07
317,46,1.404826282e-06
318,25,7.634925447e-07
319,65,1.985080616e-06
320,25,7.634925447e-07
321,49,1.496445388e-06
322,22,6.718734393e-07
323,38,1.160508668e-06
324,22,6.718734393e-07
325,48,1.465905686e-06
326,32,9.772704572e-07
327,55,1.679683598e-06
328,31,9.467307554e-07
329,52,1.588064493e-06
330,22,6.718734393e-07
331,42,1.282667475e-06
332,21,6.413337375e-07
333,38,1.160508668e-06
334,15,4.580955268e-07
335,38,1.160508668e-06
336,23,7.024131411e-07
337,39,1.19104837e-06
338,15,4.580955268e-07
339,24,7.329528429e-07
340,25,7.634925447e-07
341,42,1.282667475e-06
342,16,4.886352286e-07
343,42,1.282667475e-06
344,26,7.940322465e-07
345,36,1.099429264e-06
346,12,3.664764214e-07
347,39,1.19104837e-06
348,21,6.413337375e-07
349,30,9.161910536e-07
350,19,5.80254334e-07
351,38,1.160508668e-06
352,12,3.664764214e-07
353,43,1.313207177e-06
354,17,5.191749304e-07
355,38,1.160508668e-06
356,19,5.80254334e-07
357,30,9.161910536e-07
358,7,2.137779125e-07
359,32,9.772704572e-07
360,22,6.718734393e-07
361,25,7.634925447e-07
362,21,6.413337375e-07
363,23,7.024131411e-07
364,19,5.80254334e-07
365,30,9.161910536e-07
366,10,3.053970179e-07
367,21,6.413337375e-07
368,16,4.886352286e-07
369,30,9.161910536e-07
370,12,3.664764214e-07
371,28,8.5511165e-07
372,25,7.634925447e-07
373,46,1.404826282e-06
374,18,5.497146322e-07
375,22,6.718734393e-07
376,16,4.886352286e-07
377,25,7.634925447e-07
378,14,4.27555825e-07
379,24,7.329528429e-07
380,17,5.191749304e-07
381,33,1.007810159e-06
382,17,5.191749304e-07
383,40,1.221588071e-06
384,17,5.191749304e-07
385,24,7.329528429e-07
386,16,4.886352286e-07
387,19,5.80254334e-07
388,13,3.970161232e-07
389,21,6.413337375e-07
390,14,4.27555825e-07
391,9,2.748573161e-07
392,10,3.053970179e-07
393,33,1.007810159e-06
394,10,3.053970179e-07
395,22,6.718734393e-07
396,17,5.191749304e-07
397,26,7.940322465e-07
398,12,3.664764214e-07
399,16,4.886352286e-07
400,13,3.970161232e-07
401,19,5.80254334e-07
402,14,4.27555825e-07
403,33,1.007810159e-06
404,10,3.053970179e-07
405,30,9.161910536e-07
406,17,5.191749304e-07
407,20,6.107940357e-07
408,13,3.970161232e-07
409,29,8.856513518e-07
410,16,4.886352286e-07
411,19,5.80254334e-07
412,12,3.664764214e-07
413,13,3.970161232e-07
414,15,4.580955268e-07
415,24,7.329528429e-07
416,20,6.107940357e-07
417,27,8.245719483e-07
418,13,3.970161232e-07
419,11,3.359367197e-07
420,23,7.024131411e-07
421,22,6.718734393e-07
422,16,4.886352286e-07
423,21,6.413337375e-07
424,17,5.191749304e-07
425,19,5.80254334e-07
426,14,4.27555825e-07
427,18,5.497146322e-07
428,18,5.497146322e-07
429,29,8.856513518e-07
430,14,4.27555825e-07
431,27,8.245719483e-07
432,23,7.024131411e-07
433,25,7.634925447e-07
434,18,5.497146322e-07
435,14,4.27555825e-07
436,10,3.053970179e-07
437,20,6.107940357e-07
438,7,2.137779125e-07
439,15,4.580955268e-07
440,13,3.970161232e-07
441,21,6.413337375e-07
442,12,3.664764214e-07
443,18,5.497146322e-07
444,12,3.664764214e-07
445,12,3.664764214e-07
446,10,3.053970179e-07
447,21,6.413337375e-07
448,11,3.359367197e-07
449,20,6.107940357e-07
450,9,2.748573161e-07
451,13,3.970161232e-07
452,30,9.161910536e-07
453,44,1.343746879e-06
454,21,6.413337375e-07
455,27,8.245719483e-07
456,12,3.664764214e-07
457,13,3.970161232e-07
458,10,3.053970179e-07
459,15,4.580955268e-07
460,11,3.359367197e-07
461,12,3.664764214e-07
462,14,4.27555825e-07
463,14,4.27555825e-07
464,11,3.359367197e-07
465,24,7.329528429e-07
466,14,4.27555825e-07
467,21,6.413337375e-07
468,10,3.053970179e-07
469,17,5.191749304e-07
470,19,5.80254334e-07
471,19,5.80254334e-07
472,13,3.970161232e-07
473,19,5.80254334e-07
474,14,4.27555825e-07
475,19,5.80254334e-07
476,9,2.748573161e-07
477,17,5.191749304e-07
478,16,4.886352286e-07
479,14,4.27555825e-07
480,17,5.191749304e-07
481,15,4.580955268e-07
482,11,3.359367197e-07
483,23,7.024131411e-07
484,11,3.359367197e-07
485,11,3.359367197e-07
486,10,3.053970179e-07
487,16,4.886352286e-07
488,11,3.359367197e-07
489,16,4.886352286e-07
490,8,2.443176143e-07
491,14,4.27555825e-07
492,8,2.443176143e-07
493,14,4.27555825e-07
494,22,6.718734393e-07
495,21,6.413337375e-07
496,8,2.443176143e-07
497,8,2.443176143e-07
498,12,3.664764214e-07
499,11,3.359367197e-07
500,11,3.359367197e-07
501,22,6.718734393e-07
502,5,1.526985089e-07
503,22,6.718734393e-07
504,12,3.664764214e-07
505,18,5.497146322e-07
506,12,3.664764214e-07
507,18,5.497146322e-07
508,15,4.580955268e-07
509,23,7.024131411e-07
510,22,6.718734393e-07
511,15,4.580955268e-07
512,7,2.137779125e-07
513,11,3.359367197e-07
514,9,2.748573161e-07
515,15,4.580955268e-07
516,14,4.27555825e-07
517,9,2.748573161e-07
518,10,3.053970179e-07
519,10,3.053970179e-07
520,13,3.970161232e-07
521,22,6.718734393e-07
522,9,2.748573161e-07
523,13,3.970161232e-07
524,12,3.664764214e-07
525,19,5.80254334e-07
526,11,3.359367197e-07
527,16,4.886352286e-07
528,7,2.137779125e-07
529,20,6.107940357e-07
530,10,3.053970179e-07
531,16,4.886352286e-07
532,14,4.27555825e-07
533,14,4.27555825e-07
534,10,3.053970179e-07
535,13,3.970161232e-07
536,9,2.748573161e-07
537,10,3.053970179e-07
538,6,1.832382107e-07
539,12,3.664764214e-07
540,7,2.137779125e-07
541,11,3.359367197e-07
542,5,1.526985089e-07
543,9,2.748573161e-07
544,6,1.832382107e-07
545,11,3.359367197e-07
546,9,2.748573161e-07
547,6,1.832382107e-07
548,2,6.107940357e-08
549,11,3.359367197e-07
550,6,1.832382107e-07
551,11,3.359367197e-07
552,4,1.221588071e-07
553,6,1.832382107e-07
554,8,2.443176143e-07
555,9,2.748573161e-07
556,5,1.526985089e-07
557,9,2.748573161e-07
558,6,1.832382107e-07
559,9,2.748573161e-07
560,4,1.221588071e-07
561,9,2.748573161e-07
562,2,6.107940357e-08
563,13,3.970161232e-07
564,8,2.443176143e-07
565,4,1.221588071e-07
566,4,1.221588071e-07
567,5,1.526985089e-07
568,5,1.526985089e-07
569,10,3.053970179e-07
570,5,1.526985089e-07
571,10,3.053970179e-07
572,9,2.748573161e-07
573,5,1.526985089e-07
574,8,2.443176143e-07
575,10,3.053970179e-07
576,5,1.526985089e-07
577,9,2.748573161e-07
578,6,1.832382107e-07
579,4,1.221588071e-07
580,4,1.221588071e-07
581,4,1.221588071e-07
582,3,9.161910536e-08
583,11,3.359367197e-07
584,3,9.161910536e-08
585,5,1.526985089e-07
586,4,1.221588071e-07
587,5,1.526985089e-07
588,2,6.107940357e-08
589,13,3.970161232e-07
590,1,3.053970179e-08
591,2,6.107940357e-08
592,8,2.443176143e-07
593,8,2.443176143e-07
594,2,6.107940357e-08
595,6,1.832382107e-07
596,0,0
597,5,1.526985089e-07
598,6,1.832382107e-07
599,25,7.634925447e-07
600,7,2.137779125e-07
601,2,6.107940357e-08
602,1,3.053970179e-08
603,3,9.161910536e-08
604,3,9.161910536e-08
605,12,3.664764214e-07
606,6,1.832382107e-07
607,2,6.107940357e-08
608,3,9.161910536e-08
609,5,1.526985089e-07
610,2,6.107940357e-08
611,3,9.161910536e-08
612,1,3.053970179e-08
613,5,1.526985089e-07
614,2,6.107940357e-08
615,5,1.526985089e-07
616,3,9.161910536e-08
617,6,1.832382107e-07
618,4,1.221588071e-07
619,8,2.443176143e-07
620,0,0
621,6,1.832382107e-07
622,3,9.161910536e-08
623,7,2.137779125e-07
624,5,1.526985089e-07
625,2,6.107940357e-08
626,5,1.526985089e-07
627,5,1.526985089e-07
628,3,9.161910536e-08
629,4,1.221588071e-07
630,3,9.161910536e-08
631,2,6.107940357e-08
632,4,1.221588071e-07
633,5,1.526985089e-07
634,4,1.221588071e-07
635,8,2.443176143e-07
636,0,0
637,7,2.137779125e-07
638,3,9.161910536e-08
639,9,2.748573161e-07
640,4,1.221588071e-07
641,2,6.107940357e-08
642,2,6.107940357e-08
643,11,3.359367197e-07
644,7,2.137779125e-07
645,6,1.832382107e-07
646,4,1.221588071e-07
647,7,2.137779125e-07
648,2,6.107940357e-08
649,7,2.137779125e-07
650,2,6.107940357e-08
651,4,1.221588071e-07
652,3,9.161910536e-08
653,4,1.221588071e-07
654,5,1.526985089e-07
655,5,1.526985089e-07
656,3,9.161910536e-08
657,5,1.526985089e-07
658,6,1.832382107e-07
659,3,9.161910536e-08
660,5,1.526985089e-07
661,6,1.832382107e-07
662,2,6.107940357e-08
663,6,1.832382107e-07
664,5,1.526985089e-07
665,3,9.161910536e-08
666,4,1.221588071e-07
667,6,1.832382107e-07
668,3,9.161910536e-08
669,1,3.053970179e-08
670,1,3.053970179e-08
671,2,6.107940357e-08
672,2,6.107940357e-08
673,6,1.832382107e-07
674,5,1.526985089e-07
675,8,2.443176143e-07
676,3,9.161910536e-08
677,9,2.748573161e-07
678,2,6.107940357e-08
679,4,1.221588071e-07
680,3,9.161910536e-08
681,9,2.748573161e-07
682,3,9.161910536e-08
