metric,value
n_events,300000000
n_hits_in_crystal,88739
flux_total_cm2_s,0.008878611
surface_cm2,11309.73355
rate_per_s,25.10368118
t_run_s,11950438.58
cps_total,0.007425585215

bin_keV,counts,cps
555,20,1.673578746e-06
556,5,4.183946864e-07
557,7,5.857525609e-07
558,14,1.171505122e-06
559,5,4.183946864e-07
560,5,4.183946864e-07
561,6,5.020736237e-07
562,3,2.510368118e-07
563,8,6.694314982e-07
564,6,5.020736237e-07
565,10,8.367893728e-07
566,4,3.347157491e-07
567,3,2.510368118e-07
568,5,4.183946864e-07
569,6,5.020736237e-07
570,5,4.183946864e-07
571,9,7.531104355e-07
572,4,3.347157491e-07
573,3,2.510368118e-07
574,4,3.347157491e-07
575,23,1.924615557e-06
576,7,5.857525609e-07
577,14,1.171505122e-06
578,4,3.347157491e-07
579,4,3.347157491e-07
580,4,3.347157491e-07
581,7,5.857525609e-07
582,1,8.367893728e-08
583,5,4.183946864e-07
584,6,5.020736237e-07
585,8,6.694314982e-07
586,5,4.183946864e-07
587,7,5.857525609e-07
588,6,5.020736237e-07
589,5,4.183946864e-07
590,6,5.020736237e-07
591,8,6.694314982e-07
592,3,2.510368118e-07
593,11,9.2046831e-07
594,6,5.020736237e-07
595,4,3.347157491e-07
596,4,3.347157491e-07
597,10,8.367893728e-07
598,4,3.347157491e-07
599,17,1.422541934e-06
600,4,3.347157491e-07
601,7,5.857525609e-07
602,2,1.673578746e-07
603,7,5.857525609e-07
604,3,2.510368118e-07
605,2,1.673578746e-07
606,4,3.347157491e-07
607,3,2.510368118e-07
608,5,4.183946864e-07
609,4,3.347157491e-07
610,4,3.347157491e-07
611,5,4.183946864e-07
612,5,4.183946864e-07
613,4,3.347157491e-07
614,4,3.347157491e-07
615,12,1.004147247e-06
616,4,3.347157491e-07
617,7,5.857525609e-07
618,4,3.347157491e-07
619,3,2.510368118e-07
620,2,1.673578746e-07
621,5,4.183946864e-07
622,6,5.020736237e-07
623,5,4.183946864e-07
624,5,4.183946864e-07
625,7,5.857525609e-07
626,3,2.510368118e-07
627,1,8.367893728e-08
628,3,2.510368118e-07
629,5,4.183946864e-07
630,6,5.020736237e-07
631,3,2.510368118e-07
632,4,3.347157491e-07
633,4,3.347157491e-07
634,2,1.673578746e-07
635,6,5.020736237e-07
636,1,8.367893728e-08
637,2,1.673578746e-07
638,1,8.367893728e-08
639,3,2.510368118e-07
640,0,0
641,12,1.004147247e-06
642,2,1.673578746e-07
643,7,5.857525609e-07
644,3,2.510368118e-07
645,7,5.857525609e-07
646,7,5.857525609e-07
647,3,2.510368118e-07
648,2,1.673578746e-07
649,5,4.183946864e-07
650,2,1.673578746e-07
651,5,4.183946864e-07
652,2,1.673578746e-07
653,3,2.510368118e-07
654,1,8.367893728e-08
655,1,8.367893728e-08
656,0,0
657,7,5.857525609e-07
658,2,1.673578746e-07
659,5,4.183946864e-07
660,1,8.367893728e-08
661,2,1.673578746e-07
662,1,8.367893728e-08
663,8,6.694314982e-07
664,3,2.510368118e-07
665,5,4.183946864e-07
666,3,2.510368118e-07
667,5,4.183946864e-07
668,4,3.347157491e-07
669,4,3.347157491e-07
670,1,8.367893728e-08
671,3,2.510368118e-07
672,1,8.367893728e-08
673,1,8.367893728e-08
674,3,2.510368118e-07
675,5,4.183946864e-07
676,2,1.673578746e-07
677,5,4.183946864e-07
678,1,8.367893728e-08
679,5,4.183946864e-07
680,4,3.347157491e-07
681,3,2.510368118e-07
682,2,1.673578746e-07
683,2,1.673578746e-07
684,5,4.183946864e-07
685,5,4.183946864e-07
686,2,1.673578746e-07
687,3,2.510368118e-07
688,5,4.183946864e-07
689,4,3.347157491e-07
690,4,3.347157491e-07
691,2,1.673578746e-07
692,2,1.673578746e-07
693,1,8.367893728e-08
694,4,3.347157491e-07
695,2,1.673578746e-07
696,11,9.2046831e-07
697,3,2.510368118e-07
698,8,6.694314982e-07
699,3,2.510368118e-07
700,2,1.673578746e-07
701,1,8.367893728e-08
702,5,4.183946864e-07
703,5,4.183946864e-07
704,3,2.510368118e-07
705,5,4.183946864e-07
706,1,8.367893728e-08
707,5,4.183946864e-07
708,3,2.510368118e-07
709,0,0
710,7,5.857525609e-07
711,4,3.347157491e-07
712,3,2.510368118e-07
713,3,2.510368118e-07
714,1,8.367893728e-08
715,0,0
716,1,8.367893728e-08
717,1,8.367893728e-08
718,4,3.347157491e-07
719,5,4.183946864e-07
720,1,8.367893728e-08
721,4,3.347157491e-07
722,6,5.020736237e-07
723,7,5.857525609e-07
724,2,1.673578746e-07
725,5,4.183946864e-07
726,172,1.439277721e-05
727,446,3.732080602e-05
728,3,2.510368118e-07
729,4,3.347157491e-07
730,1,8.367893728e-08
731,0,0
732,7,5.857525609e-07
733,2,1.673578746e-07
734,1,8.367893728e-08
735,0,0
736,2,1.673578746e-07
737,5,4.183946864e-07
738,1,8.367893728e-08
739,3,2.510368118e-07
740,1,8.367893728e-08
741,0,0
742,2,1.673578746e-07
743,2,1.673578746e-07
744,2,1.673578746e-07
745,2,1.673578746e-07
746,0,0
747,1,8.367893728e-08
748,1,8.367893728e-08
749,0,0
750,3,2.510368118e-07
751,0,0
752,2,1.673578746e-07
753,1,8.367893728e-08
754,0,0
755,0,0
756,1,8.367893728e-08
757,1,8.367893728e-08
758,3,2.510368118e-07
759,3,2.510368118e-07
760,1,8.367893728e-08
