metric,value
n_events,100000000
n_hits_in_crystal,27097
n_hits_direct,27097
n_hits_pb_scat,0
n_hits_pb_born,0
flux_total_cm2_s,0.09173247
surface_cm2,11309.73355
rate_per_s,259.3674485
t_run_s,385553.3938
cps_total,0.07028079751
shield,0
shield_pb_mm,0
shield_cavity_mm,none
stand_mm,25
device_z_mm,0
screen_up,1
em_cut_mm,0.05
em_deex,deex

bin_keV,counts,cps,counts_direct,counts_pb_scat,counts_pb_born
368,4,1.037469794e-05,4,0,0
369,10,2.593674485e-05,10,0,0
370,3,7.781023454e-06,3,0,0
371,12,3.112409382e-05,12,0,0
372,9,2.334307036e-05,9,0,0
373,10,2.593674485e-05,10,0,0
374,4,1.037469794e-05,4,0,0
375,10,2.593674485e-05,10,0,0
376,8,2.074939588e-05,8,0,0
377,9,2.334307036e-05,9,0,0
378,6,1.556204691e-05,6,0,0
379,10,2.593674485e-05,10,0,0
380,4,1.037469794e-05,4,0,0
381,11,2.853041933e-05,11,0,0
382,10,2.593674485e-05,10,0,0
383,11,2.853041933e-05,11,0,0
384,6,1.556204691e-05,6,0,0
385,6,1.556204691e-05,6,0,0
386,2,5.187348969e-06,2,0,0
387,10,2.593674485e-05,10,0,0
388,7,1.815572139e-05,7,0,0
389,10,2.593674485e-05,10,0,0
390,9,2.334307036e-05,9,0,0
391,9,2.334307036e-05,9,0,0
392,6,1.556204691e-05,6,0,0
393,9,2.334307036e-05,9,0,0
394,5,1.296837242e-05,5,0,0
395,5,1.296837242e-05,5,0,0
396,8,2.074939588e-05,8,0,0
397,12,3.112409382e-05,12,0,0
398,5,1.296837242e-05,5,0,0
399,5,1.296837242e-05,5,0,0
400,4,1.037469794e-05,4,0,0
401,7,1.815572139e-05,7,0,0
402,3,7.781023454e-06,3,0,0
403,8,2.074939588e-05,8,0,0
404,4,1.037469794e-05,4,0,0
405,8,2.074939588e-05,8,0,0
406,5,1.296837242e-05,5,0,0
407,6,1.556204691e-05,6,0,0
408,5,1.296837242e-05,5,0,0
409,9,2.334307036e-05,9,0,0
410,3,7.781023454e-06,3,0,0
411,6,1.556204691e-05,6,0,0
412,7,1.815572139e-05,7,0,0
413,6,1.556204691e-05,6,0,0
414,6,1.556204691e-05,6,0,0
415,6,1.556204691e-05,6,0,0
416,8,2.074939588e-05,8,0,0
417,6,1.556204691e-05,6,0,0
418,4,1.037469794e-05,4,0,0
419,10,2.593674485e-05,10,0,0
420,4,1.037469794e-05,4,0,0
421,5,1.296837242e-05,5,0,0
422,4,1.037469794e-05,4,0,0
423,8,2.074939588e-05,8,0,0
424,4,1.037469794e-05,4,0,0
425,5,1.296837242e-05,5,0,0
426,5,1.296837242e-05,5,0,0
427,4,1.037469794e-05,4,0,0
428,5,1.296837242e-05,5,0,0
429,10,2.593674485e-05,10,0,0
430,1,2.593674485e-06,1,0,0
