metric,value
n_events,300000000
n_hits_in_crystal,77918
flux_total_cm2_s,0.00494821
surface_cm2,11309.73355
rate_per_s,13.99073417
t_run_s,21442763.22
cps_total,0.003633766749
shield,0
shield_pb_mm,0
shield_cavity_mm,none

bin_keV,counts,cps
511,20,9.327156111e-07
512,9,4.19722025e-07
513,10,4.663578055e-07
514,13,6.062651472e-07
515,17,7.928082694e-07
516,7,3.264504639e-07
517,11,5.129935861e-07
518,8,3.730862444e-07
519,11,5.129935861e-07
520,7,3.264504639e-07
521,15,6.995367083e-07
522,7,3.264504639e-07
523,14,6.529009277e-07
524,9,4.19722025e-07
525,16,7.461724889e-07
526,11,5.129935861e-07
527,7,3.264504639e-07
528,5,2.331789028e-07
529,10,4.663578055e-07
530,5,2.331789028e-07
531,5,2.331789028e-07
532,7,3.264504639e-07
533,12,5.596293666e-07
534,10,4.663578055e-07
535,10,4.663578055e-07
536,8,3.730862444e-07
537,8,3.730862444e-07
538,13,6.062651472e-07
539,12,5.596293666e-07
540,5,2.331789028e-07
541,5,2.331789028e-07
542,6,2.798146833e-07
543,15,6.995367083e-07
544,8,3.730862444e-07
545,14,6.529009277e-07
546,10,4.663578055e-07
547,13,6.062651472e-07
548,4,1.865431222e-07
549,13,6.062651472e-07
550,6,2.798146833e-07
551,12,5.596293666e-07
552,6,2.798146833e-07
553,11,5.129935861e-07
554,6,2.798146833e-07
555,8,3.730862444e-07
556,8,3.730862444e-07
557,9,4.19722025e-07
558,8,3.730862444e-07
559,7,3.264504639e-07
560,11,5.129935861e-07
561,15,6.995367083e-07
562,3,1.399073417e-07
563,6,2.798146833e-07
564,11,5.129935861e-07
565,17,7.928082694e-07
566,8,3.730862444e-07
567,10,4.663578055e-07
568,6,2.798146833e-07
569,3,1.399073417e-07
570,2,9.327156111e-08
571,9,4.19722025e-07
572,7,3.264504639e-07
573,5,2.331789028e-07
574,2,9.327156111e-08
575,12,5.596293666e-07
576,8,3.730862444e-07
577,8,3.730862444e-07
578,9,4.19722025e-07
579,9,4.19722025e-07
580,5,2.331789028e-07
581,9,4.19722025e-07
582,4,1.865431222e-07
583,15,6.995367083e-07
584,4,1.865431222e-07
585,9,4.19722025e-07
586,6,2.798146833e-07
587,4,1.865431222e-07
588,3,1.399073417e-07
589,5,2.331789028e-07
590,7,3.264504639e-07
591,13,6.062651472e-07
592,9,4.19722025e-07
593,9,4.19722025e-07
594,9,4.19722025e-07
595,7,3.264504639e-07
596,9,4.19722025e-07
597,13,6.062651472e-07
598,6,2.798146833e-07
599,7,3.264504639e-07
600,7,3.264504639e-07
601,16,7.461724889e-07
602,5,2.331789028e-07
603,9,4.19722025e-07
604,14,6.529009277e-07
605,14,6.529009277e-07
606,4,1.865431222e-07
607,13,6.062651472e-07
608,1,4.663578055e-08
609,4,1.865431222e-07
610,5,2.331789028e-07
611,10,4.663578055e-07
612,8,3.730862444e-07
613,3,1.399073417e-07
614,6,2.798146833e-07
615,13,6.062651472e-07
616,8,3.730862444e-07
617,11,5.129935861e-07
618,11,5.129935861e-07
619,7,3.264504639e-07
620,7,3.264504639e-07
621,8,3.730862444e-07
622,6,2.798146833e-07
623,9,4.19722025e-07
624,5,2.331789028e-07
625,5,2.331789028e-07
626,7,3.264504639e-07
627,11,5.129935861e-07
628,7,3.264504639e-07
629,6,2.798146833e-07
630,2,9.327156111e-08
631,7,3.264504639e-07
632,5,2.331789028e-07
633,7,3.264504639e-07
634,7,3.264504639e-07
635,13,6.062651472e-07
636,7,3.264504639e-07
637,7,3.264504639e-07
638,9,4.19722025e-07
639,4,1.865431222e-07
640,4,1.865431222e-07
641,4,1.865431222e-07
642,4,1.865431222e-07
643,6,2.798146833e-07
644,5,2.331789028e-07
645,15,6.995367083e-07
646,2,9.327156111e-08
647,4,1.865431222e-07
648,5,2.331789028e-07
649,12,5.596293666e-07
650,5,2.331789028e-07
651,5,2.331789028e-07
652,5,2.331789028e-07
653,5,2.331789028e-07
654,7,3.264504639e-07
655,11,5.129935861e-07
656,5,2.331789028e-07
657,7,3.264504639e-07
658,7,3.264504639e-07
659,3,1.399073417e-07
660,4,1.865431222e-07
661,9,4.19722025e-07
662,3,1.399073417e-07
663,4,1.865431222e-07
664,3,1.399073417e-07
665,8,3.730862444e-07
666,7,3.264504639e-07
667,6,2.798146833e-07
668,8,3.730862444e-07
669,3,1.399073417e-07
670,3,1.399073417e-07
671,6,2.798146833e-07
672,5,2.331789028e-07
673,9,4.19722025e-07
674,6,2.798146833e-07
675,4,1.865431222e-07
676,2,9.327156111e-08
677,3,1.399073417e-07
678,5,2.331789028e-07
679,8,3.730862444e-07
680,3,1.399073417e-07
681,7,3.264504639e-07
682,7,3.264504639e-07
683,5,2.331789028e-07
684,5,2.331789028e-07
685,10,4.663578055e-07
686,6,2.798146833e-07
687,7,3.264504639e-07
688,3,1.399073417e-07
689,8,3.730862444e-07
690,6,2.798146833e-07
691,6,2.798146833e-07
692,4,1.865431222e-07
693,8,3.730862444e-07
694,3,1.399073417e-07
695,8,3.730862444e-07
696,3,1.399073417e-07
697,6,2.798146833e-07
698,9,4.19722025e-07
699,10,4.663578055e-07
700,6,2.798146833e-07
701,1,4.663578055e-08
702,5,2.331789028e-07
703,10,4.663578055e-07
704,7,3.264504639e-07
705,7,3.264504639e-07
706,5,2.331789028e-07
707,8,3.730862444e-07
708,6,2.798146833e-07
709,9,4.19722025e-07
710,2,9.327156111e-08
711,7,3.264504639e-07
712,6,2.798146833e-07
713,7,3.264504639e-07
714,5,2.331789028e-07
715,9,4.19722025e-07
716,8,3.730862444e-07
717,4,1.865431222e-07
718,5,2.331789028e-07
719,5,2.331789028e-07
