metric,value
n_events,100000000
n_hits_in_crystal,27021
n_hits_direct,27021
n_hits_pb_scat,0
n_hits_pb_born,0
flux_total_cm2_s,0.09173247
surface_cm2,11309.73355
rate_per_s,259.3674485
t_run_s,385553.3938
cps_total,0.07008367825
shield,0
shield_pb_mm,0
shield_cavity_mm,none
stand_mm,25
device_z_mm,0
screen_up,1
em_cut_mm,0.05
em_deex,std

bin_keV,counts,cps,counts_direct,counts_pb_scat,counts_pb_born
310,8,2.074939588e-05,8,0,0
311,10,2.593674485e-05,10,0,0
312,5,1.296837242e-05,5,0,0
313,12,3.112409382e-05,12,0,0
314,11,2.853041933e-05,11,0,0
315,22,5.706083866e-05,22,0,0
316,13,3.37177683e-05,13,0,0
317,16,4.149879175e-05,16,0,0
318,9,2.334307036e-05,9,0,0
319,23,5.965451315e-05,23,0,0
320,7,1.815572139e-05,7,0,0
321,12,3.112409382e-05,12,0,0
322,13,3.37177683e-05,13,0,0
323,15,3.890511727e-05,15,0,0
324,10,2.593674485e-05,10,0,0
325,13,3.37177683e-05,13,0,0
326,3,7.781023454e-06,3,0,0
327,14,3.631144278e-05,14,0,0
328,7,1.815572139e-05,7,0,0
329,19,4.927981521e-05,19,0,0
330,7,1.815572139e-05,7,0,0
331,18,4.668614072e-05,18,0,0
332,10,2.593674485e-05,10,0,0
333,20,5.187348969e-05,20,0,0
334,7,1.815572139e-05,7,0,0
335,16,4.149879175e-05,16,0,0
336,4,1.037469794e-05,4,0,0
337,14,3.631144278e-05,14,0,0
338,3,7.781023454e-06,3,0,0
339,10,2.593674485e-05,10,0,0
340,8,2.074939588e-05,8,0,0
341,12,3.112409382e-05,12,0,0
342,7,1.815572139e-05,7,0,0
343,9,2.334307036e-05,9,0,0
344,5,1.296837242e-05,5,0,0
345,17,4.409246624e-05,17,0,0
346,13,3.37177683e-05,13,0,0
347,17,4.409246624e-05,17,0,0
348,5,1.296837242e-05,5,0,0
349,15,3.890511727e-05,15,0,0
350,5,1.296837242e-05,5,0,0
351,6,1.556204691e-05,6,0,0
352,6,1.556204691e-05,6,0,0
353,7,1.815572139e-05,7,0,0
354,8,2.074939588e-05,8,0,0
355,9,2.334307036e-05,9,0,0
356,7,1.815572139e-05,7,0,0
357,5,1.296837242e-05,5,0,0
358,7,1.815572139e-05,7,0,0
359,12,3.112409382e-05,12,0,0
360,7,1.815572139e-05,7,0,0
361,16,4.149879175e-05,16,0,0
362,7,1.815572139e-05,7,0,0
363,14,3.631144278e-05,14,0,0
364,4,1.037469794e-05,4,0,0
365,10,2.593674485e-05,10,0,0
366,5,1.296837242e-05,5,0,0
367,9,2.334307036e-05,9,0,0
368,6,1.556204691e-05,6,0,0
369,12,3.112409382e-05,12,0,0
370,8,2.074939588e-05,8,0,0
371,13,3.37177683e-05,13,0,0
372,7,1.815572139e-05,7,0,0
373,13,3.37177683e-05,13,0,0
374,9,2.334307036e-05,9,0,0
375,8,2.074939588e-05,8,0,0
376,3,7.781023454e-06,3,0,0
377,15,3.890511727e-05,15,0,0
378,8,2.074939588e-05,8,0,0
379,10,2.593674485e-05,10,0,0
380,4,1.037469794e-05,4,0,0
381,11,2.853041933e-05,11,0,0
382,4,1.037469794e-05,4,0,0
383,10,2.593674485e-05,10,0,0
384,4,1.037469794e-05,4,0,0
385,8,2.074939588e-05,8,0,0
386,3,7.781023454e-06,3,0,0
387,13,3.37177683e-05,13,0,0
388,8,2.074939588e-05,8,0,0
389,5,1.296837242e-05,5,0,0
390,7,1.815572139e-05,7,0,0
391,9,2.334307036e-05,9,0,0
392,6,1.556204691e-05,6,0,0
393,11,2.853041933e-05,11,0,0
394,7,1.815572139e-05,7,0,0
395,9,2.334307036e-05,9,0,0
396,5,1.296837242e-05,5,0,0
397,6,1.556204691e-05,6,0,0
398,8,2.074939588e-05,8,0,0
