energy_keV,diff_cps
2531.9,1.0931349398126108e-06
2535.0,-5.684929446352983e-06
2538.0,-9.219841491170426e-06
2541.1,3.555715648490059e-06
2544.1,-1.656903389000463e-06
2547.1,-3.5650957599075623e-07
2550.2,9.253511823454944e-07
2553.2,-4.342521749914188e-06
2556.3,-6.3577942431639575e-06
2559.3,6.3155252420217575e-06
2562.4,9.180703170448982e-06
2565.4,6.077788897161311e-07
2568.4,2.0020672123644028e-07
2571.5,-1.1638539691515928e-05
2574.5,-1.2038334859973098e-05
2577.6,-7.5259097203212024e-06
2580.6,-2.9985037469911903e-06
2583.7,8.081352381874595e-06
2586.7,-5.315288267602106e-06
2589.8,4.181835871953321e-06
2592.8,-9.898400385882068e-07
2595.9,-6.126912179916198e-06
2598.9,3.4736942178929446e-06
2602.0,-4.851599108851093e-06
2605.0,-3.333979778190441e-06
2608.1,-3.4047829122891676e-06
2611.1,1.6170532384311728e-05
2614.2,1.1293180290533847e-05
2617.3,1.5632930979818643e-06
2620.3,-1.586158310964037e-06
2623.4,2.1068696368661908e-07
2626.4,2.0525128072331532e-06
2629.5,2.3047116752243776e-06
2632.5,-8.834503195234236e-06
2635.6,-3.3704995878968254e-07
2638.7,1.1461839464423892e-05
2641.7,6.958851289046613e-06
2644.8,-5.683153033417606e-06
2647.9,-1.176822331360052e-05
2650.9,3.3994618166411783e-06
2654.0,-1.0172069565781741e-06
2657.0,6.010728909670512e-06
2660.1,-2.057930449017432e-08
2663.2,-4.415185174825442e-06
2666.2,9.897481000245788e-07
2669.3,-1.4252358107562374e-07
2672.4,-2.9153308111086243e-06
2675.4,1.3901476743337388e-05
2678.5,1.307798580524404e-06
2681.6,-4.769072212281762e-06
2684.6,3.835344799914582e-06
2687.7,5.887430209344714e-06
2690.8,-2.474909813746765e-07
2693.9,8.296029686524265e-06
2696.9,-7.682395898517108e-06
2700.0,2.449721202431576e-06
2703.1,1.1258784007015958e-06
2706.2,-5.120544153142706e-06
2709.2,3.31061492456231e-06
2712.3,6.820040580899724e-06
2715.4,-7.658130578381163e-06
2718.5,-2.5567055718114046e-06
2721.5,7.426776091472554e-06
2724.6,1.2490422153507393e-05
2727.7,4.4704299127498966e-06
2730.8,-5.19878666975946e-06
2733.9,-1.8282383790471773e-07
2736.9,4.819660565923835e-06
2740.0,3.276602426086721e-06
2743.1,-6.444119748401602e-06
2746.2,5.058420006147369e-06
2749.3,-3.047640813932452e-06
2752.4,-1.3614652957802931e-06
2755.4,6.851336133736875e-06
2758.5,3.625475540719646e-06
2761.6,-2.8720354248541094e-06
2764.7,-6.106936373813081e-06
2767.8,3.7215534720646107e-06
2770.9,-2.7856321324854873e-06
2774.0,5.05238671265273e-07
2777.0,5.281503046997665e-07
2780.1,5.502111907766449e-07
2783.2,-2.694818532344391e-06
2786.3,-2.673332512594427e-06
2789.4,3.881569017800179e-06
2792.5,-5.896264652637207e-06
2795.6,2.292882276759725e-06
2798.7,-7.484062546263914e-06
2801.8,-7.460525981421234e-06
2804.9,1.053005991673082e-05
2808.0,-8.786512314174885e-07
2811.1,1.0579456988990911e-05
2814.2,-5.728676303266417e-06
2817.3,-8.97023577523775e-06
2820.4,-2.41206531725218e-06
2823.5,-7.287511704599095e-06
2826.6,-7.301558241336322e-07
2829.7,2.561003957852883e-06
