E_keV,reaction,place_class,net_cph,sigma_cph,signif,found,origin
7115.15,¹⁶O(n;n′) 7116.85→g.s.; and ¹⁶N decay (4.9 %),air; water | B,11.528867792955518,5.824871295374249,1.9792485032435014,0,
7199.2,²⁸Si(n;γ); yield per 100 captures: 7.06,glass | D,0.8326394467449968,4.66384617837763,0.17853064078426348,0,
7306.93,⁶³Cu(n;γ); yield per 100 captures: 7.10,wiring | C,-0.1664436607921298,4.509565157402206,-0.036909026698266366,0,
7367.78,²⁰⁷Pb(n;γ) = Sₙ; yield per 100 captures: 21.92,instrument lead shield | B; if shielding is present,8.708353511711474,5.585287927621867,1.5591592814122586,0,
7374.49,⁵²Cr(n;γ); yield per 100 captures: 10.53,stainless steel | C,-7.09639213745501,5.040688362265323,-1.4078220329149327,0,
7413.97,³⁵Cl(n;γ); yield per 100 captures: 7.55 / 6.11,PVC; body | B,6.957305980139993,5.471669738124995,1.271514238453304,0,
7631.14,⁵⁶Fe(n;γ); doublet; yield per 100 captures: 25.21 + 21.20,steel; fasteners; engines | A,-15.175566607791465,3.230214864915099,-4.698005316185161,0,
7637.4,⁶³Cu(n;γ); yield per 100 captures: 11.95,wiring | C,9.848495926921421,5.2833355493325405,1.8640678478514603,0,
7724.03,²⁷Al(n;γ) = Sₙ(²⁸Al); yield per 100 captures: 21.34,skin | B,6.559846394812514,4.520846900566219,1.451021576065962,0,
7768.92,³⁹K(n;γ); yield per 100 captures: 5.57,people | D,9.054630651375073,6.717710816006368,1.3478744321354976,0,
7790.33,³⁵Cl(n;γ); yield per 100 captures: 7.55 / 6.11,PVC; body | B,4.6772298996834145,3.83978578071953,1.2180965727746815,0,
7819.52,⁶⁰Ni(n;γ); yield per 100 captures: 11.59,steel | C,4.615185488792735,4.6903493499706945,0.9839747840577313,0,
7863.55,⁶⁴Zn(n;γ); yield per 100 captures: 12.82,7075 alloy | D,7.650213761929669,4.444865236468364,1.7211351424476689,0,
7915.62,⁶³Cu(n;γ) = Sₙ; yield per 100 captures: 19.23,wiring; busbars | B,9.293675508601991,6.069232724845291,1.5312768400784786,0,
7938.46,⁵²Cr(n;γ) = Sₙ; yield per 100 captures: 55.79,stainless steel | B,1.0468349833057335,5.512387835516374,0.18990590185998243,0,
8120.57,⁵⁸Ni(n;γ); yield per 100 captures: 2.96,steel | D,9.962046959196336,4.804717771518025,2.0733885803346324,0,
8533.51,⁵⁸Ni(n;γ); yield per 100 captures: 16.02,steel | B,3.8639130875477163,4.894533463190765,0.7894343999496976,0,
8869.3,¹⁶O(n;n′) 8871.9→g.s. (rel. 9.3),air; water | D,-9.00669819428958,6.0871503848823485,-1.4796247217183973,0,
8998.41,⁵⁸Ni(n;γ) = Sₙ(⁵⁹Ni); yield per 100 captures: 33.11,heat-resistant alloys; engines | B,6.11400916348602,4.544086582102152,1.3454869428692975,0,
