E_keV,counts_per_h_per_keV,sigma_counts_per_h_per_keV
398.5,0.264655,0.173114
399.5,0.263869,0.168931
400.5,0.262393,0.164232
401.5,0.260282,0.159109
402.5,0.257597,0.153662
403.5,0.254406,0.147992
404.5,0.250785,0.142200
405.5,0.246811,0.136384
406.5,0.242562,0.130637
407.5,0.238118,0.125045
408.5,0.233557,0.119684
409.5,0.228955,0.114616
410.5,0.224383,0.109893
411.5,0.219911,0.105549
412.5,0.215600,0.101606
413.5,0.211508,0.098070
414.5,0.207687,0.094935
415.5,0.204184,0.092183
416.5,0.201039,0.089790
417.5,0.198287,0.087726
418.5,0.195957,0.085962
419.5,0.194073,0.084468
420.5,0.192653,0.083220
421.5,0.191709,0.082198
422.5,0.191250,0.081391
423.5,0.191277,0.080793
424.5,0.191786,0.080404
425.5,0.192769,0.080228
426.5,0.194210,0.080272
427.5,0.196090,0.080546
428.5,0.198380,0.081054
429.5,0.201048,0.081801
430.5,0.204056,0.082782
431.5,0.207358,0.083989
432.5,0.210905,0.085405
433.5,0.214640,0.087007
434.5,0.218502,0.088765
435.5,0.222427,0.090643
436.5,0.226345,0.092602
437.5,0.230185,0.094600
438.5,0.233874,0.096594
439.5,0.237338,0.098542
440.5,0.240506,0.100400
441.5,0.243306,0.102131
442.5,0.245670,0.103696
443.5,0.247536,0.105063
444.5,0.248847,0.106202
445.5,0.249554,0.107087
446.5,0.249614,0.107696
447.5,0.248995,0.108013
448.5,0.247676,0.108024
449.5,0.245642,0.107719
450.5,0.242895,0.107093
451.5,0.239442,0.106144
452.5,0.235306,0.104876
453.5,0.230519,0.103293
454.5,0.225121,0.101404
455.5,0.219165,0.099224
456.5,0.212713,0.096766
457.5,0.205831,0.094052
458.5,0.198596,0.091102
459.5,0.191089,0.087941
460.5,0.183395,0.084598
461.5,0.175602,0.081103
462.5,0.167801,0.077488
463.5,0.160083,0.073788
464.5,0.152537,0.070043
465.5,0.145251,0.066291
466.5,0.138311,0.062578
467.5,0.131798,0.058951
468.5,0.125788,0.055461
469.5,0.120352,0.052165
470.5,0.115555,0.049123
471.5,0.111455,0.046403
472.5,0.108104,0.044072
473.5,0.105546,0.042200
474.5,0.103818,0.040849
475.5,0.102948,0.040066
476.5,0.102959,0.039880
477.5,0.103867,0.040289
478.5,0.105677,0.041270
479.5,0.108391,0.042775
480.5,0.112003,0.044746
481.5,0.116499,0.047122
482.5,0.121861,0.049841
483.5,0.128063,0.052849
484.5,0.135074,0.056099
485.5,0.142858,0.059551
486.5,0.151372,0.063171
487.5,0.160569,0.066931
488.5,0.170398,0.070805
489.5,0.180801,0.074771
490.5,0.191719,0.078807
491.5,0.203087,0.082895
492.5,0.214838,0.087013
493.5,0.226900,0.091142
494.5,0.239202,0.095260
495.5,0.251666,0.099346
496.5,0.264218,0.103375
497.5,0.276781,0.107325
498.5,0.289276,0.111171
499.5,0.301626,0.114888
500.5,0.313757,0.118450
501.5,0.325594,0.121834
502.5,0.337066,0.125015
503.5,0.348104,0.127971
504.5,0.358645,0.130682
505.5,0.368629,0.133130
506.5,0.378001,0.135300
507.5,0.386711,0.137181
508.5,0.394716,0.138764
509.5,0.401978,0.140045
510.5,0.408466,0.141025
511.5,0.414156,0.141708
512.5,0.419028,0.142101
513.5,0.423072,0.142215
514.5,0.426281,0.142067
515.5,0.428656,0.141672
516.5,0.430204,0.141052
517.5,0.430935,0.140227
518.5,0.430867,0.139221
519.5,0.430020,0.138055
520.5,0.428420,0.136752
521.5,0.426094,0.135334
522.5,0.423075,0.133821
523.5,0.419397,0.132230
524.5,0.415096,0.130577
525.5,0.410211,0.128875
526.5,0.404779,0.127134
527.5,0.398843,0.125363
528.5,0.392442,0.123568
529.5,0.385617,0.121753
530.5,0.378410,0.119920
531.5,0.370861,0.118071
532.5,0.363012,0.116204
533.5,0.354901,0.114322
534.5,0.346570,0.112422
535.5,0.338056,0.110506
536.5,0.329397,0.108573
537.5,0.320631,0.106625
538.5,0.311793,0.104663
539.5,0.302919,0.102689
540.5,0.294043,0.100706
541.5,0.285198,0.098719
542.5,0.276415,0.096730
543.5,0.267725,0.094745
544.5,0.259157,0.092769
545.5,0.250740,0.090806
546.5,0.242499,0.088863
547.5,0.234459,0.086944
548.5,0.226645,0.085056
549.5,0.219078,0.083205
550.5,0.211777,0.081397
551.5,0.204763,0.079638
552.5,0.198052,0.077934
553.5,0.191659,0.076292
554.5,0.185598,0.074718
555.5,0.179882,0.073218
556.5,0.174519,0.071799
557.5,0.169520,0.070467
