E_keV,counts_per_h_per_keV,sigma_counts_per_h_per_keV
502.5,0.328091,0.111013
503.5,0.327163,0.111023
504.5,0.325923,0.111084
505.5,0.324366,0.111181
506.5,0.322484,0.111295
507.5,0.320273,0.111402
508.5,0.317727,0.111477
509.5,0.314840,0.111494
510.5,0.311610,0.111425
511.5,0.308034,0.111246
512.5,0.304115,0.110932
513.5,0.299855,0.110462
514.5,0.295262,0.109819
515.5,0.290347,0.108989
516.5,0.285125,0.107961
517.5,0.279617,0.106730
518.5,0.273844,0.105293
519.5,0.267837,0.103654
520.5,0.261627,0.101819
521.5,0.255250,0.099800
522.5,0.248745,0.097612
523.5,0.242156,0.095274
524.5,0.235526,0.092812
525.5,0.228900,0.090252
526.5,0.222326,0.087626
527.5,0.215849,0.084969
528.5,0.209514,0.082321
529.5,0.203365,0.079724
530.5,0.197441,0.077220
531.5,0.191779,0.074855
532.5,0.186410,0.072674
533.5,0.181364,0.070719
534.5,0.176661,0.069027
535.5,0.172317,0.067631
536.5,0.168344,0.066551
537.5,0.164745,0.065800
538.5,0.161519,0.065375
539.5,0.158657,0.065262
540.5,0.156146,0.065437
541.5,0.153967,0.065865
542.5,0.152097,0.066504
543.5,0.150507,0.067307
544.5,0.149166,0.068229
545.5,0.148040,0.069221
546.5,0.147092,0.070241
547.5,0.146285,0.071248
548.5,0.145578,0.072207
549.5,0.144935,0.073087
550.5,0.144316,0.073863
551.5,0.143685,0.074516
552.5,0.143009,0.075030
553.5,0.142254,0.075396
554.5,0.141391,0.075607
555.5,0.140394,0.075661
556.5,0.139241,0.075558
557.5,0.137913,0.075304
558.5,0.136395,0.074903
559.5,0.134676,0.074362
560.5,0.132748,0.073692
561.5,0.130607,0.072900
562.5,0.128253,0.071997
563.5,0.125689,0.070991
564.5,0.122922,0.069891
565.5,0.119960,0.068705
566.5,0.116814,0.067440
567.5,0.113497,0.066101
568.5,0.110026,0.064694
569.5,0.106416,0.063222
570.5,0.102685,0.061689
571.5,0.098854,0.060096
572.5,0.094940,0.058446
573.5,0.090963,0.056740
574.5,0.086944,0.054982
575.5,0.082903,0.053172
576.5,0.078858,0.051315
577.5,0.074829,0.049414
578.5,0.070834,0.047472
579.5,0.066890,0.045496
580.5,0.063015,0.043492
581.5,0.059224,0.041466
