E_keV,counts_per_h_per_keV,sigma_counts_per_h_per_keV
5950.5,1.225300,0.127285
5951.5,1.224150,0.127098
5952.5,1.223028,0.126912
5953.5,1.221935,0.126727
5954.5,1.220872,0.126543
5955.5,1.219841,0.126359
5956.5,1.218843,0.126177
5957.5,1.217880,0.125996
5958.5,1.216952,0.125817
5959.5,1.216063,0.125640
5960.5,1.215211,0.125464
5961.5,1.214400,0.125290
5962.5,1.213631,0.125118
5963.5,1.212904,0.124948
5964.5,1.212221,0.124781
5965.5,1.211583,0.124616
5966.5,1.210992,0.124454
5967.5,1.210449,0.124295
5968.5,1.209954,0.124139
5969.5,1.209509,0.123986
5970.5,1.209116,0.123837
5971.5,1.208774,0.123691
5972.5,1.208486,0.123549
5973.5,1.208251,0.123411
5974.5,1.208071,0.123277
5975.5,1.207947,0.123147
5976.5,1.207880,0.123022
5977.5,1.207870,0.122902
5978.5,1.207919,0.122786
5979.5,1.208026,0.122676
5980.5,1.208193,0.122571
5981.5,1.208419,0.122471
5982.5,1.208707,0.122377
5983.5,1.209055,0.122289
5984.5,1.209466,0.122207
5985.5,1.209938,0.122131
5986.5,1.210472,0.122062
5987.5,1.211068,0.122000
5988.5,1.211727,0.121944
5989.5,1.212449,0.121895
5990.5,1.213234,0.121853
5991.5,1.214082,0.121819
5992.5,1.214992,0.121792
5993.5,1.215965,0.121773
5994.5,1.217001,0.121762
5995.5,1.218098,0.121758
5996.5,1.219258,0.121763
5997.5,1.220478,0.121776
5998.5,1.221760,0.121797
5999.5,1.223102,0.121827
6000.5,1.224504,0.121865
6001.5,1.225964,0.121912
6002.5,1.227483,0.121967
6003.5,1.229060,0.122031
6004.5,1.230693,0.122104
6005.5,1.232382,0.122186
6006.5,1.234125,0.122276
6007.5,1.235921,0.122376
6008.5,1.237770,0.122484
6009.5,1.239670,0.122601
6010.5,1.241620,0.122726
6011.5,1.243617,0.122860
6012.5,1.245662,0.123003
6013.5,1.247752,0.123154
6014.5,1.249886,0.123314
