E_keV,counts_per_h_per_keV,sigma_counts_per_h_per_keV
456.5,48.581600,1.575109
457.5,48.442451,1.572060
458.5,48.311366,1.568540
459.5,48.189697,1.564513
460.5,48.079169,1.559954
461.5,47.981928,1.554857
462.5,47.900594,1.549232
463.5,47.838292,1.543102
464.5,47.798686,1.536512
465.5,47.786007,1.529518
466.5,47.805065,1.522196
467.5,47.861249,1.514633
468.5,47.960517,1.506937
469.5,48.109366,1.499228
470.5,48.314806,1.491642
471.5,48.584301,1.484334
472.5,48.925683,1.477475
473.5,49.347075,1.471257
474.5,49.856769,1.465892
475.5,50.463109,1.461615
476.5,51.174335,1.458686
477.5,51.998421,1.457391
478.5,52.942892,1.458040
479.5,54.014637,1.460969
480.5,55.219694,1.466532
481.5,56.563045,1.475097
482.5,58.048381,1.487038
483.5,59.677907,1.502719
484.5,61.452126,1.522480
485.5,63.369635,1.546619
486.5,65.426945,1.575375
487.5,67.618339,1.608911
488.5,69.935736,1.647292
489.5,72.368602,1.690479
490.5,74.903924,1.738314
491.5,77.526201,1.790521
492.5,80.217511,1.846703
493.5,82.957616,1.906350
494.5,85.724150,1.968845
495.5,88.492807,2.033478
496.5,91.237676,2.099464
497.5,93.931549,2.165950
498.5,96.546308,2.232043
499.5,99.053352,2.296818
500.5,101.424054,2.359344
501.5,103.630244,2.418694
502.5,105.644699,2.473971
503.5,107.441642,2.524316
504.5,108.997209,2.568931
505.5,110.289922,2.607092
506.5,111.301095,2.638160
507.5,112.015224,2.661597
508.5,112.420273,2.676974
509.5,112.507951,2.683980
510.5,112.273873,2.682429
511.5,111.717651,2.672259
512.5,110.842905,2.653541
513.5,109.657203,2.626472
514.5,108.171902,2.591370
515.5,106.401924,2.548676
516.5,104.365462,2.498935
517.5,102.083616,2.442794
518.5,99.579990,2.380986
519.5,96.880235,2.314319
520.5,94.011578,2.243655
521.5,91.002314,2.169902
522.5,87.881320,2.093993
523.5,84.677562,2.016869
524.5,81.419625,1.939461
525.5,78.135272,1.862676
526.5,74.851048,1.787374
527.5,71.591929,1.714356
528.5,68.381011,1.644343
529.5,65.239293,1.577966
530.5,62.185463,1.515747
531.5,59.235793,1.458091
532.5,56.404066,1.405280
533.5,53.701563,1.357465
534.5,51.137102,1.314676
535.5,48.717113,1.276824
536.5,46.445780,1.243715
537.5,44.325176,1.215074
538.5,42.355454,1.190558
539.5,40.535042,1.169784
540.5,38.860856,1.152348
541.5,37.328520,1.137846
542.5,35.932578,1.125887
543.5,34.666711,1.116109
544.5,33.523936,1.108181
545.5,32.496796,1.101810
546.5,31.577533,1.096743
547.5,30.758256,1.092760
548.5,30.031052,1.089677
549.5,29.388124,1.087339
550.5,28.821888,1.085614
551.5,28.325038,1.084392
552.5,27.890619,1.083579
553.5,27.512069,1.083096
554.5,27.183242,1.082873
555.5,26.898435,1.082850
556.5,26.652386,1.082971
557.5,26.440273,1.083191
558.5,26.257702,1.083467
559.5,26.100688,1.083763
560.5,25.965644,1.084046
561.5,25.849335,1.084288
562.5,25.748871,1.084467
563.5,25.661676,1.084563
564.5,25.585456,1.084563
565.5,25.518177,1.084454
566.5,25.458038,1.084230
567.5,25.403455,1.083884
568.5,25.353026,1.083415
569.5,25.305521,1.082822
570.5,25.259866,1.082105
571.5,25.215122,1.081267
572.5,25.170475,1.080310
573.5,25.125214,1.079237
574.5,25.078739,1.078050
575.5,25.030532,1.076755
576.5,24.980162,1.075352
577.5,24.927276,1.073844
578.5,24.871588,1.072235
579.5,24.812879,1.070523
580.5,24.750985,1.068712
581.5,24.685800,1.066799
582.5,24.617276,1.064784
583.5,24.545405,1.062665
584.5,24.470230,1.060438
585.5,24.391834,1.058098
586.5,24.310343,1.055639
587.5,24.225921,1.053056
588.5,24.138770,1.050340
589.5,24.049118,1.047484
590.5,23.957103,1.044480
591.5,23.863317,1.041323
592.5,23.767900,1.038007
593.5,23.671199,1.034533
594.5,23.573585,1.030900
595.5,23.475443,1.027116
596.5,23.377170,1.023192
597.5,23.279181,1.019147
598.5,23.181893,1.015003
599.5,23.085727,1.010793
600.5,22.991107,1.006554
601.5,22.898444,1.002329
602.5,22.808146,0.998170
603.5,22.720604,0.994129
604.5,22.636188,0.990265
605.5,22.555240,0.986636
606.5,22.478076,0.983302
607.5,22.404980,0.980318
608.5,22.336196,0.977736
609.5,22.271926,0.975601
610.5,22.212333,0.973947
611.5,22.157527,0.972800
612.5,22.107572,0.972172
613.5,22.062483,0.972064
614.5,22.022228,0.972461
615.5,21.986724,0.973337
616.5,21.955843,0.974652
617.5,21.929412,0.976355
618.5,21.907214,0.978384
619.5,21.888993,0.980669
620.5,21.874462,0.983137
621.5,21.863302,0.985709
622.5,21.855169,0.988305
623.5,21.849702,0.990848
624.5,21.846518,0.993264
625.5,21.845230,0.995483
626.5,21.845441,0.997446
627.5,21.846752,0.999097
628.5,21.848767,1.000396
629.5,21.851097,1.001310
630.5,21.853361,1.001816
631.5,21.855189,1.001904
632.5,21.856226,1.001571
633.5,21.856125,1.000828
634.5,21.854559,0.999692
635.5,21.851216,0.998186
636.5,21.845800,0.996341
637.5,21.838030,0.994194
638.5,21.827641,0.991782
639.5,21.814383,0.989146
640.5,21.798021,0.986325
641.5,21.778332,0.983358
642.5,21.755111,0.980280
643.5,21.728164,0.977122
644.5,21.697318,0.973912
645.5,21.662409,0.970670
646.5,21.623298,0.967412
647.5,21.579859,0.964146
648.5,21.531987,0.960876
649.5,21.479607,0.957600
650.5,21.422665,0.954309
651.5,21.361136,0.950994
652.5,21.295028,0.947639
653.5,21.224381,0.944229
654.5,21.149273,0.940745
655.5,21.069822,0.937171
656.5,20.986184,0.933492
657.5,20.898553,0.929696
658.5,20.807171,0.925773
659.5,20.712316,0.921718
660.5,20.614309,0.917532
661.5,20.513512,0.913222
662.5,20.410316,0.908800
663.5,20.305151,0.904283
664.5,20.198470,0.899697
665.5,20.090753,0.895072
666.5,19.982495,0.890442
667.5,19.874203,0.885848
668.5,19.766388,0.881332
669.5,19.659559,0.876940
670.5,19.554213,0.872719
671.5,19.450833,0.868715
672.5,19.349874,0.864975
673.5,19.251764,0.861540
674.5,19.156890,0.858449
675.5,19.065599,0.855735
676.5,18.978188,0.853426
677.5,18.894905,0.851541
678.5,18.815937,0.850093
679.5,18.741421,0.849084
680.5,18.671429,0.848509
681.5,18.605978,0.848357
682.5,18.545029,0.848606
683.5,18.488479,0.849227
684.5,18.436179,0.850186
685.5,18.387928,0.851443
686.5,18.343482,0.852953
687.5,18.302556,0.854669
688.5,18.264830,0.856540
689.5,18.229959,0.858516
690.5,18.197577,0.860546
691.5,18.167303,0.862582
692.5,18.138750,0.864577
693.5,18.111527,0.866486
694.5,18.085250,0.868269
695.5,18.059550,0.869890
696.5,18.034068,0.871318
697.5,18.008473,0.872525
698.5,17.982458,0.873490
699.5,17.955743,0.874196
700.5,17.928089,0.874629
701.5,17.899280,0.874784
702.5,17.869146,0.874657
703.5,17.837547,0.874248
704.5,17.804386,0.873563
705.5,17.769595,0.872610
706.5,17.733144,0.871401
707.5,17.695039,0.869951
708.5,17.655309,0.868276
709.5,17.614017,0.866396
710.5,17.571246,0.864331
711.5,17.527104,0.862104
712.5,17.481714,0.859739
713.5,17.435213,0.857259
714.5,17.387756,0.854689
715.5,17.339493,0.852055
716.5,17.290589,0.849379
717.5,17.241205,0.846687
718.5,17.191501,0.844002
719.5,17.141636,0.841344
720.5,17.091760,0.838735
721.5,17.042016,0.836191
722.5,16.992538,0.833731
723.5,16.943449,0.831366
724.5,16.894858,0.829109
725.5,16.846866,0.826968
726.5,16.799559,0.824948
727.5,16.753014,0.823054
728.5,16.707293,0.821284
729.5,16.662452,0.819638
730.5,16.618531,0.818111
731.5,16.575565,0.816696
732.5,16.533576,0.815385
733.5,16.492582,0.814169
734.5,16.452591,0.813038
735.5,16.413613,0.811979
736.5,16.375646,0.810984
737.5,16.338689,0.810039
738.5,16.302741,0.809136
739.5,16.267792,0.808264
740.5,16.233842,0.807415
741.5,16.200881,0.806583
742.5,16.168907,0.805761
743.5,16.137918,0.804945
744.5,16.107911,0.804133
745.5,16.078887,0.803322
746.5,16.050849,0.802512
747.5,16.023800,0.801703
748.5,15.997746,0.800896
749.5,15.972692,0.800092
750.5,15.948647,0.799292
751.5,15.925622,0.798495
752.5,15.903625,0.797703
753.5,15.882661,0.796915
754.5,15.862741,0.796129
755.5,15.843868,0.795343
756.5,15.826046,0.794553
757.5,15.809274,0.793757
758.5,15.793550,0.792948
759.5,15.778865,0.792123
760.5,15.765210,0.791276
761.5,15.752566,0.790403
762.5,15.740912,0.789498
763.5,15.730217,0.788560
764.5,15.720445,0.787586
765.5,15.711552,0.786575
766.5,15.703490,0.785530
767.5,15.696196,0.784451
768.5,15.689605,0.783346
769.5,15.683640,0.782219
770.5,15.678217,0.781080
771.5,15.673243,0.779938
772.5,15.668619,0.778804
773.5,15.664232,0.777690
774.5,15.659970,0.776606
775.5,15.655707,0.775565
776.5,15.651312,0.774576
777.5,15.646647,0.773650
778.5,15.641571,0.772793
779.5,15.635939,0.772010
780.5,15.629602,0.771304
781.5,15.622409,0.770675
782.5,15.614212,0.770119
783.5,15.604861,0.769630
784.5,15.594210,0.769199
785.5,15.582119,0.768815
786.5,15.568455,0.768462
787.5,15.553094,0.768126
788.5,15.535918,0.767788
789.5,15.516826,0.767429
790.5,15.495729,0.767031
791.5,15.472553,0.766575
792.5,15.447245,0.766042
793.5,15.419762,0.765416
794.5,15.390091,0.764682
795.5,15.358232,0.763825
796.5,15.324210,0.762836
797.5,15.288072,0.761707
798.5,15.249885,0.760432
799.5,15.209741,0.759010
800.5,15.167751,0.757440
801.5,15.124050,0.755726
802.5,15.078792,0.753874
803.5,15.032151,0.751893
804.5,14.984316,0.749794
805.5,14.935494,0.747589
806.5,14.885904,0.745292
807.5,14.835779,0.742920
808.5,14.785359,0.740488
809.5,14.734890,0.738015
810.5,14.684624,0.735517
811.5,14.634813,0.733013
812.5,14.585706,0.730520
813.5,14.537548,0.728057
814.5,14.490577,0.725640
815.5,14.445021,0.723287
816.5,14.401092,0.721014
817.5,14.358990,0.718838
818.5,14.318893,0.716774
819.5,14.280963,0.714836
820.5,14.245340,0.713039
821.5,14.212136,0.711396
822.5,14.181438,0.709918
823.5,14.153311,0.708619
824.5,14.127788,0.707507
825.5,14.104879,0.706591
826.5,14.084564,0.705878
827.5,14.066793,0.705374
828.5,14.051491,0.705083
829.5,14.038559,0.705004
830.5,14.027869,0.705136
831.5,14.019269,0.705476
832.5,14.012587,0.706017
833.5,14.007631,0.706748
834.5,14.004190,0.707657
835.5,14.002039,0.708729
836.5,14.000939,0.709946
837.5,14.000640,0.711287
838.5,14.000886,0.712729
839.5,14.001417,0.714247
840.5,14.001973,0.715814
841.5,14.002294,0.717403
842.5,14.002127,0.718986
843.5,14.001226,0.720532
844.5,13.999354,0.722014
845.5,13.996290,0.723403
846.5,13.991829,0.724673
847.5,13.985782,0.725797
848.5,13.977982,0.726752
849.5,13.968285,0.727517
850.5,13.956568,0.728072
851.5,13.942735,0.728403
852.5,13.926716,0.728495
853.5,13.908465,0.728339
854.5,13.887964,0.727929
855.5,13.865220,0.727263
856.5,13.840268,0.726339
857.5,13.813167,0.725164
858.5,13.783999,0.723743
859.5,13.752870,0.722086
860.5,13.719906,0.720208
861.5,13.685253,0.718123
862.5,13.649075,0.715850
863.5,13.611546,0.713409
864.5,13.572857,0.710822
