             1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22
 *****************  New condition ***********************************************************************************************
W-index= 11.1 Rc(GV)= 1.3758 depth(g/cm2)= 231.465 g= 10
 Particle name = neutro
 E(MeV/n) /cos            -1          -0.9          -0.8          -0.7          -0.6          -0.5          -0.4          -0.3          -0.2          -0.1             0           0.1           0.2           0.3           0.4           0.5           0.6           0.7           0.8           0.9             1 (/(MeV/n)/cm2/s/sr)
  1.790100e+04  1.535804e-11  1.535804e-11  1.535804e-11  1.535804e-11  1.535804e-11  1.535804e-11  1.535804e-11  1.535804e-11  1.535804e-11  1.535804e-11  2.088741e-11  1.467008e-10  8.559009e-10  2.439564e-09  5.155190e-09  9.231484e-09  1.487803e-08  2.229037e-08  3.165311e-08  4.314197e-08  5.692527e-08
  2.253600e+04  1.019671e-11  1.019671e-11  1.019671e-11  1.019671e-11  1.019671e-11  1.019671e-11  1.019671e-11  1.019671e-11  1.019671e-11  1.019671e-11  1.386784e-11  9.739947e-11  5.682608e-10  1.619707e-09  3.422700e-09  6.129086e-09  9.878014e-09  1.479931e-08  2.101554e-08  2.864337e-08  3.779456e-08
  2.837100e+04  6.769833e-12  6.769833e-12  6.769833e-12  6.769833e-12  6.769833e-12  6.769833e-12  6.769833e-12  6.769833e-12  6.769833e-12  6.769833e-12  9.207185e-12  6.466581e-11  3.772817e-10  1.075361e-09  2.272411e-09  4.069245e-09  6.558246e-09  9.825612e-09  1.395271e-08  1.901701e-08  2.509270e-08
  3.571700e+04  4.494536e-12  4.494536e-12  4.494536e-12  4.494536e-12  4.494536e-12  4.494536e-12  4.494536e-12  4.494536e-12  4.494536e-12  4.494536e-12  6.112709e-12  4.293204e-11  2.504798e-10  7.139393e-10  1.508668e-09  2.701598e-09  4.354062e-09  6.523287e-09  9.263296e-09  1.262552e-08  1.665920e-08
  4.496500e+04  2.983926e-12  2.983926e-12  2.983926e-12  2.983926e-12  2.983926e-12  2.983926e-12  2.983926e-12  2.983926e-12  2.983926e-12  2.983926e-12  4.058232e-12  2.850262e-11  1.662937e-10  4.739848e-10  1.001606e-09  1.793593e-09  2.890665e-09  4.330815e-09  6.149909e-09  8.382090e-09  1.106006e-08
  5.660800e+04  1.980985e-12  1.980985e-12  1.980985e-12  1.980985e-12  1.980985e-12  1.980985e-12  1.980985e-12  1.980985e-12  1.980985e-12  1.980985e-12  2.694201e-12  1.892247e-11  1.104000e-10  3.146716e-10  6.649517e-10  1.190740e-09  1.919070e-09  2.875165e-09  4.082835e-09  5.564747e-09  7.342611e-09
  7.126400e+04  1.315197e-12  1.315197e-12  1.315197e-12  1.315197e-12  1.315197e-12  1.315197e-12  1.315197e-12  1.315197e-12  1.315197e-12  1.315197e-12  1.788709e-12  1.256283e-11  7.329572e-11  2.089139e-10  4.414686e-10  7.905451e-10  1.274091e-09  1.908853e-09  2.710638e-09  3.694495e-09  4.874839e-09
  8.971600e+04  8.731433e-13  8.731433e-13  8.731433e-13  8.731433e-13  8.731433e-13  8.731433e-13  8.731433e-13  8.731433e-13  8.731433e-13  8.731433e-13  1.187502e-12  8.340311e-12  4.866014e-11  1.386954e-10  2.930856e-10  5.248333e-10  8.458538e-10  1.267264e-09  1.799560e-09  2.452731e-09  3.236346e-09
  1.129400e+05  5.797191e-13  5.797191e-13  5.797191e-13  5.797191e-13  5.797191e-13  5.797191e-13  5.797191e-13  5.797191e-13  5.797191e-13  5.797191e-13  7.884361e-13  5.537508e-12  3.230765e-11  9.208610e-11  1.945927e-10  3.484604e-10  5.616004e-10  8.413937e-10  1.194809e-09  1.628478e-09  2.148756e-09
  1.421900e+05  3.848322e-13  3.848322e-13  3.848322e-13  3.848322e-13  3.848322e-13  3.848322e-13  3.848322e-13  3.848322e-13  3.848322e-13  3.848322e-13  5.233839e-13  3.675938e-12  2.144664e-11  6.112909e-11  1.291756e-10  2.313169e-10  3.728046e-10  5.585385e-10  7.931442e-10  1.081025e-09  1.426398e-09
  1.790100e+05  2.554746e-13  2.554746e-13  2.554746e-13  2.554746e-13  2.554746e-13  2.554746e-13  2.554746e-13  2.554746e-13  2.554746e-13  2.554746e-13  3.474534e-13  2.440307e-12  1.423756e-11  4.058113e-11  8.575444e-11  1.535619e-10  2.474899e-10  3.707911e-10  5.265364e-10  7.176488e-10  9.469283e-10
  2.253600e+05  1.696051e-13  1.696051e-13  1.696051e-13  1.696051e-13  1.696051e-13  1.696051e-13  1.696051e-13  1.696051e-13  1.696051e-13  1.696051e-13  2.306682e-13  1.620076e-12  9.452062e-12  2.694110e-11  5.693086e-11  1.019470e-10  1.643042e-10  2.461617e-10  3.495582e-10  4.764344e-10  6.286490e-10
  2.837100e+05  1.125985e-13  1.125985e-13  1.125985e-13  1.125985e-13  1.125985e-13  1.125985e-13  1.125985e-13  1.125985e-13  1.125985e-13  1.125985e-13  1.531375e-13  1.075547e-12  6.275096e-12  1.788583e-11  3.779562e-11  6.768125e-11  1.090793e-10  1.634234e-10  2.320669e-10  3.162983e-10  4.173515e-10
  3.571700e+05  7.475178e-14  7.475178e-14  7.475178e-14  7.475178e-14  7.475178e-14  7.475178e-14  7.475178e-14  7.475178e-14  7.475178e-14  7.475178e-14  1.016648e-13  7.140330e-13  4.165905e-12  1.187403e-11  2.509172e-11  4.493217e-11  7.241546e-11  1.084934e-10  1.540644e-10  2.099838e-10  2.770709e-10
  4.496500e+05  4.962626e-14  4.962626e-14  4.962626e-14  4.962626e-14  4.962626e-14  4.962626e-14  4.962626e-14  4.962626e-14  4.962626e-14  4.962626e-14  6.749326e-14  4.740327e-13  2.765664e-12  7.882936e-12  1.665791e-11  2.982960e-11  4.807522e-11  7.202665e-11  1.022804e-10  1.394042e-10  1.839420e-10
  5.660800e+05  3.294542e-14  3.294542e-14  3.294542e-14  3.294542e-14  3.294542e-14  3.294542e-14  3.294542e-14  3.294542e-14  3.294542e-14  3.294542e-14  4.480680e-14  3.146964e-13  1.836043e-12  5.233250e-12  1.105870e-11  1.980299e-11  3.191573e-11  4.781638e-11  6.790093e-11  9.254635e-11  1.221137e-10
  7.126400e+05  2.187246e-14  2.187246e-14  2.187246e-14  2.187246e-14  2.187246e-14  2.187246e-14  2.187246e-14  2.187246e-14  2.187246e-14  2.187246e-14  2.974723e-14  2.089269e-13  1.218949e-12  3.474354e-12  7.341868e-12  1.314720e-11  2.118885e-11  3.174529e-11  4.507942e-11  6.144151e-11  8.107128e-11
  8.971600e+05  1.452068e-14  1.452068e-14  1.452068e-14  1.452068e-14  1.452068e-14  1.452068e-14  1.452068e-14  1.452068e-14  1.452068e-14  1.452068e-14  1.974858e-14  1.387023e-13  8.092354e-13  2.306553e-12  4.874118e-12  8.728164e-12  1.406685e-11  2.107506e-11  2.992732e-11  4.078978e-11  5.382159e-11
 Particle name = photon
 E(MeV/n) /cos            -1          -0.9          -0.8          -0.7          -0.6          -0.5          -0.4          -0.3          -0.2          -0.1             0           0.1           0.2           0.3           0.4           0.5           0.6           0.7           0.8           0.9             1 (/(MeV/n)/cm2/s/sr)
  1.129400e-02  3.946683e-02  3.968233e-02  3.988995e-02  4.008938e-02  4.028027e-02  4.046233e-02  4.063537e-02  4.079964e-02  4.095678e-02  4.111496e-02  4.525152e-02  5.131863e-02  5.407443e-02  5.637118e-02  5.855223e-02  6.072128e-02  6.292105e-02  6.517181e-02  6.748391e-02  6.986269e-02  7.371233e-02
  1.421900e-02  1.209199e-01  1.215230e-01  1.221036e-01  1.226608e-01  1.231936e-01  1.237008e-01  1.241817e-01  1.246364e-01  1.250686e-01  1.254980e-01  1.344376e-01  1.491002e-01  1.572022e-01  1.638324e-01  1.699993e-01  1.760146e-01  1.820105e-01  1.880526e-01  1.941761e-01  2.004010e-01  2.110909e-01
  1.790100e-02  3.677158e-01  3.693904e-01  3.710012e-01  3.725453e-01  3.740194e-01  3.754199e-01  3.767440e-01  3.779902e-01  3.791650e-01  3.803128e-01  3.982670e-01  4.335295e-01  4.578661e-01  4.773530e-01  4.950028e-01  5.117838e-01  5.281243e-01  5.442478e-01  5.602825e-01  5.763073e-01  6.028688e-01
  2.253600e-02  1.104107e+00  1.108730e+00  1.113172e+00  1.117425e+00  1.121478e+00  1.125319e+00  1.128936e+00  1.132321e+00  1.135480e+00  1.138499e+00  1.170875e+00  1.256464e+00  1.331242e+00  1.389822e+00  1.441315e+00  1.488819e+00  1.533783e+00  1.577003e+00  1.618965e+00  1.659986e+00  1.724190e+00
  2.837100e-02  3.221049e+00  3.233621e+00  3.245688e+00  3.257221e+00  3.268187e+00  3.278548e+00  3.288263e+00  3.297289e+00  3.305602e+00  3.313328e+00  3.356471e+00  3.557960e+00  3.784813e+00  3.961001e+00  4.112486e+00  4.248767e+00  4.374539e+00  4.492517e+00  4.604429e+00  4.711454e+00  4.863878e+00
  3.571700e-02  8.515686e+00  8.547286e+00  8.577574e+00  8.606471e+00  8.633880e+00  8.659691e+00  8.683768e+00  8.705954e+00  8.726079e+00  8.744138e+00  8.753014e+00  9.146354e+00  9.734719e+00  1.020727e+01  1.061789e+01  1.098805e+01  1.132896e+01  1.164739e+01  1.194782e+01  1.223338e+01  1.258906e+01
  4.496500e-02  1.652914e+01  1.658907e+01  1.664643e+01  1.670107e+01  1.675277e+01  1.680129e+01  1.684632e+01  1.688746e+01  1.692417e+01  1.695582e+01  1.692988e+01  1.742743e+01  1.834341e+01  1.916425e+01  1.993292e+01  2.066679e+01  2.137506e+01  2.206333e+01  2.273534e+01  2.339375e+01  2.412022e+01
  5.660700e-02  1.890043e+01  1.897014e+01  1.903681e+01  1.910023e+01  1.916013e+01  1.921619e+01  1.926801e+01  1.931499e+01  1.935631e+01  1.939059e+01  1.953246e+01  1.997734e+01  2.058704e+01  2.123974e+01  2.194970e+01  2.271743e+01  2.354092e+01  2.441767e+01  2.534527e+01  2.632144e+01  2.736051e+01
  7.126400e-02  1.472698e+01  1.478568e+01  1.484181e+01  1.489518e+01  1.494557e+01  1.499267e+01  1.503611e+01  1.507535e+01  1.510955e+01  1.513718e+01  1.539738e+01  1.577251e+01  1.600260e+01  1.628709e+01  1.665712e+01  1.712766e+01  1.770849e+01  1.840695e+01  1.922899e+01  2.017967e+01  2.123474e+01
  8.971700e-02  9.979893e+00  1.002676e+01  1.007162e+01  1.011430e+01  1.015463e+01  1.019236e+01  1.022719e+01  1.025866e+01  1.028607e+01  1.030810e+01  1.053405e+01  1.080987e+01  1.090518e+01  1.102683e+01  1.120406e+01  1.145762e+01  1.180548e+01  1.226416e+01  1.284930e+01  1.357594e+01  1.442346e+01
  1.129400e-01  6.481388e+00  6.521457e+00  6.559851e+00  6.596440e+00  6.631069e+00  6.663537e+00  6.693580e+00  6.720823e+00  6.744687e+00  6.764080e+00  6.916135e+00  7.099616e+00  7.165304e+00  7.250473e+00  7.373677e+00  7.547660e+00  7.783159e+00  8.089863e+00  8.476803e+00  8.952535e+00  9.500518e+00
  1.421900e-01  4.121413e+00  4.159238e+00  4.195484e+00  4.230033e+00  4.262739e+00  4.293420e+00  4.321833e+00  4.347640e+00  4.370328e+00  4.388968e+00  4.471843e+00  4.588825e+00  4.668021e+00  4.765021e+00  4.887417e+00  5.038307e+00  5.219437e+00  5.431972e+00  5.676767e+00  5.954492e+00  6.254265e+00
  1.790100e-01  2.581345e+00  2.620380e+00  2.657644e+00  2.693013e+00  2.726339e+00  2.757431e+00  2.786046e+00  2.811849e+00  2.834339e+00  2.852663e+00  2.881350e+00  2.950242e+00  3.046999e+00  3.153797e+00  3.271764e+00  3.400670e+00  3.540062e+00  3.689474e+00  3.848472e+00  4.016667e+00  4.192837e+00
  2.253600e-01  1.588205e+00  1.629610e+00  1.668881e+00  1.705885e+00  1.740464e+00  1.772423e+00  1.801513e+00  1.827395e+00  1.849584e+00  1.867295e+00  1.872841e+00  1.910588e+00  1.996855e+00  2.091520e+00  2.192810e+00  2.299671e+00  2.411393e+00  2.527456e+00  2.647463e+00  2.771095e+00  2.903455e+00
  2.837100e-01  9.501981e-01  9.902829e-01  1.028420e+00  1.064485e+00  1.098325e+00  1.129754e+00  1.158527e+00  1.184312e+00  1.206614e+00  1.224579e+00  1.224165e+00  1.247746e+00  1.318640e+00  1.397869e+00  1.483239e+00  1.573566e+00  1.668095e+00  1.766295e+00  1.867768e+00  1.972206e+00  2.086493e+00
  3.571700e-01  5.541489e-01  5.857799e-01  6.164326e-01  6.460226e-01  6.744450e-01  7.015653e-01  7.272033e-01  7.511022e-01  7.728583e-01  7.917117e-01  7.944616e-01  8.160298e-01  8.781074e-01  9.480741e-01  1.023843e+00  1.104300e+00  1.188737e+00  1.276655e+00  1.367684e+00  1.461535e+00  1.563678e+00
  4.496500e-01  3.183531e-01  3.387252e-01  3.590426e-01  3.792990e-01  3.994859e-01  4.195923e-01  4.396028e-01  4.594941e-01  4.792276e-01  4.987233e-01  5.083350e-01  5.324784e-01  5.891015e-01  6.530988e-01  7.224810e-01  7.961977e-01  8.735837e-01  9.541741e-01  1.037623e+00  1.123662e+00  1.214840e+00
  5.660800e-01  6.257979e-01  6.666934e-01  7.085063e-01  7.513767e-01  7.954897e-01  8.411004e-01  8.885804e-01  9.385166e-01  9.919620e-01  1.051321e+00  1.102189e+00  1.193186e+00  1.367613e+00  1.564774e+00  1.778448e+00  2.005368e+00  2.243471e+00  2.491319e+00  2.747845e+00  3.012221e+00  3.283530e+00
  7.126400e-01  1.053693e-01  1.123086e-01  1.195274e-01  1.270744e-01  1.350151e-01  1.434422e-01  1.524938e-01  1.623960e-01  1.735719e-01  1.870505e-01  2.030098e-01  2.288547e-01  2.723296e-01  3.214372e-01  3.746255e-01  4.310813e-01  4.902920e-01  5.519009e-01  6.156433e-01  6.813139e-01  7.471411e-01
  8.971700e-01  6.204741e-02  6.631463e-02  7.080158e-02  7.554946e-02  8.061455e-02  8.607728e-02  9.206006e-02  9.876684e-02  1.065900e-01  1.165226e-01  1.306348e-01  1.532073e-01  1.890058e-01  2.294126e-01  2.731538e-01  3.195629e-01  3.682198e-01  4.188327e-01  4.711847e-01  5.251082e-01  5.786053e-01
  1.129400e+00  3.724006e-02  4.003730e-02  4.299636e-02  4.614883e-02  4.953817e-02  5.322695e-02  5.731136e-02  6.195349e-02  6.747002e-02  7.468070e-02  8.583332e-02  1.042147e-01  1.331739e-01  1.658393e-01  2.011849e-01  2.386741e-01  2.779689e-01  3.188343e-01  3.610962e-01  4.046194e-01  4.478085e-01
  1.421900e+00  2.309071e-02  2.498788e-02  2.700085e-02  2.915267e-02  3.147517e-02  3.401436e-02  3.684130e-02  4.007645e-02  4.395695e-02  4.910376e-02  5.736850e-02  7.185427e-02  9.516155e-02  1.214389e-01  1.498634e-01  1.800048e-01  2.115923e-01  2.444375e-01  2.784007e-01  3.133739e-01  3.482393e-01
  1.790100e+00  1.560840e-02  1.687009e-02  1.821039e-02  1.964508e-02  2.119597e-02  2.289465e-02  2.478996e-02  2.696497e-02  2.958364e-02  3.307737e-02  3.883294e-02  5.003546e-02  6.876479e-02  8.987587e-02  1.127087e-01  1.369181e-01  1.622870e-01  1.886642e-01  2.159379e-01  2.440213e-01  2.721005e-01
  2.253600e+00  1.197854e-02  1.276271e-02  1.359587e-02  1.448789e-02  1.545235e-02  1.650898e-02  1.768829e-02  1.904217e-02  2.067310e-02  2.285094e-02  2.649362e-02  3.497307e-02  5.002941e-02  6.700061e-02  8.535618e-02  1.048187e-01  1.252137e-01  1.464196e-01  1.683465e-01  1.909246e-01  2.134695e-01
  2.837100e+00  9.641815e-03  1.010414e-02  1.059515e-02  1.112060e-02  1.168843e-02  1.231015e-02  1.300356e-02  1.379888e-02  1.475579e-02  1.603118e-02  1.813090e-02  2.450026e-02  3.668242e-02  5.041667e-02  6.527334e-02  8.102769e-02  9.753824e-02  1.147066e-01  1.324598e-01  1.507414e-01  1.688920e-01
  3.571700e+00  7.341335e-03  7.623249e-03  7.922462e-03  8.242427e-03  8.587911e-03  8.965813e-03  9.386793e-03  9.868939e-03  1.044790e-02  1.121718e-02  1.236925e-02  1.721510e-02  2.718324e-02  3.842532e-02  5.058901e-02  6.348998e-02  7.701217e-02  9.107484e-02  1.056181e-01  1.205481e-01  1.353286e-01
  4.496500e+00  5.185045e-03  5.373706e-03  5.573813e-03  5.787640e-03  6.018326e-03  6.270410e-03  6.550896e-03  6.871658e-03  7.256057e-03  7.765230e-03  8.354564e-03  1.207906e-02  2.029656e-02  2.956853e-02  3.960376e-02  5.024980e-02  6.141062e-02  7.301943e-02  8.502667e-02  9.721863e-02  1.094235e-01
  5.660700e+00  3.469503e-03  3.606102e-03  3.750907e-03  3.905545e-03  4.072256e-03  4.254279e-03  4.456608e-03  4.687699e-03  4.964168e-03  5.329410e-03  5.555844e-03  8.402225e-03  1.517000e-02  2.281062e-02  3.108345e-02  3.986244e-02  4.906817e-02  5.864535e-02  6.855298e-02  7.849604e-02  8.857796e-02
  7.126500e+00  2.244926e-03  2.347898e-03  2.457007e-03  2.573467e-03  2.698949e-03  2.835864e-03  2.987932e-03  3.161443e-03  3.368743e-03  3.642028e-03  3.621352e-03  5.755463e-03  1.127972e-02  1.752107e-02  2.428222e-02  3.145978e-02  3.898856e-02  4.682315e-02  5.492126e-02  6.298134e-02  7.124685e-02
  8.971700e+00  1.423637e-03  1.502221e-03  1.585461e-03  1.674274e-03  1.769923e-03  1.874233e-03  1.990013e-03  2.122015e-03  2.279554e-03  2.486889e-03  2.303928e-03  3.860024e-03  8.301011e-03  1.332342e-02  1.876772e-02  2.455024e-02  3.061816e-02  3.693470e-02  4.341958e-02  4.991712e-02  5.659871e-02
  1.129500e+01  8.897304e-04  9.492893e-04  1.012357e-03  1.079624e-03  1.152041e-03  1.230979e-03  1.318548e-03  1.418317e-03  1.537275e-03  1.693604e-03  1.460063e-03  2.592977e-03  6.077188e-03  1.002307e-02  1.430440e-02  1.885487e-02  2.363264e-02  2.860850e-02  3.368781e-02  3.881774e-02  4.409450e-02
  1.421900e+01  5.444471e-04  5.882626e-04  6.346491e-04  6.841116e-04  7.373450e-04  7.953521e-04  8.596761e-04  9.329231e-04  1.020197e-03  1.134763e-03  1.019254e-03  1.933243e-03  4.558953e-03  7.538040e-03  1.077430e-02  1.421713e-02  1.783453e-02  2.160420e-02  2.544299e-02  2.933236e-02  3.333474e-02
  1.790100e+01  3.335335e-04  3.652353e-04  3.987911e-04  4.345647e-04  4.730565e-04  5.149885e-04  5.614714e-04  6.143802e-04  6.773856e-04  7.600208e-04  7.090333e-04  1.413367e-03  3.343239e-03  5.537986e-03  7.925881e-03  1.046912e-02  1.314380e-02  1.593320e-02  1.877779e-02  2.165752e-02  2.462254e-02
  2.253600e+01  2.052448e-04  2.277485e-04  2.515648e-04  2.769508e-04  3.042606e-04  3.340044e-04  3.669673e-04  4.044744e-04  4.491182e-04  5.076289e-04  4.870182e-04  1.005793e-03  2.388452e-03  3.965558e-03  5.684810e-03  7.518583e-03  9.449370e-03  1.146493e-02  1.353087e-02  1.561222e-02  1.775671e-02
  2.837100e+01  1.269792e-04  1.426293e-04  1.591901e-04  1.768400e-04  1.958244e-04  2.164970e-04  2.394019e-04  2.654570e-04  2.964580e-04  3.370639e-04  3.293232e-04  6.964294e-04  1.661932e-03  2.767325e-03  3.975302e-03  5.266103e-03  6.627179e-03  8.049745e-03  9.520409e-03  1.098904e-02  1.250359e-02
  3.571700e+01  7.893721e-05  8.960266e-05  1.008876e-04  1.129133e-04  1.258466e-04  1.399278e-04  1.555267e-04  1.732667e-04  1.943677e-04  2.219926e-04  2.189010e-04  4.695616e-04  1.127410e-03  1.884080e-03  2.713500e-03  3.601813e-03  4.540201e-03  5.522473e-03  6.544012e-03  7.563388e-03  8.609522e-03
  4.496500e+01  4.921754e-05  5.635140e-05  6.389899e-05  7.194127e-05  8.058953e-05  9.000421e-05  1.004320e-04  1.122888e-04  1.263883e-04  1.448394e-04  1.429999e-04  3.087899e-04  7.470443e-04  1.254050e-03  1.811917e-03  2.411096e-03  3.045487e-03  3.710805e-03  4.403841e-03  5.102886e-03  5.811499e-03
  5.660700e+01  3.069204e-05  3.538650e-05  4.035288e-05  4.564435e-05  5.133402e-05  5.752725e-05  6.438604e-05  7.218357e-05  8.145388e-05  9.358122e-05  9.186999e-05  1.984590e-04  4.846560e-04  8.181265e-04  1.186783e-03  1.584137e-03  2.006030e-03  2.449531e-03  2.912439e-03  3.385369e-03  3.857715e-03
  7.126500e+01  1.907714e-05  2.212433e-05  2.534783e-05  2.878212e-05  3.247456e-05  3.649346e-05  4.094377e-05  4.600251e-05  5.201564e-05  5.987970e-05  5.810157e-05  1.248954e-04  3.085691e-04  5.244824e-04  7.645733e-04  1.024485e-03  1.301413e-03  1.593371e-03  1.898867e-03  2.215551e-03  2.526590e-03
  8.971600e+01  1.177745e-05  1.373374e-05  1.580313e-05  1.800772e-05  2.037788e-05  2.295740e-05  2.581357e-05  2.905987e-05  3.291804e-05  3.796262e-05  3.621488e-05  7.709637e-05  1.932231e-04  3.312287e-04  4.857953e-04  6.540255e-04  8.340427e-04  1.024513e-03  1.224429e-03  1.432999e-03  1.638160e-03
  1.129400e+02  7.192097e-06  8.437067e-06  9.753961e-06  1.115683e-05  1.266498e-05  1.430626e-05  1.612343e-05  1.818862e-05  2.064277e-05  2.385096e-05  2.226486e-05  4.672957e-05  1.191960e-04  2.064748e-04  3.050943e-04  4.131437e-04  5.293767e-04  6.529026e-04  7.830457e-04  9.192727e-04  1.054588e-03
  1.421900e+02  4.319132e-06  5.105556e-06  5.937387e-06  6.823494e-06  7.776066e-06  8.812674e-06  9.960312e-06  1.126450e-05  1.281416e-05  1.483965e-05  1.350086e-05  2.781376e-05  7.249228e-05  1.271892e-04  1.896639e-04  2.586676e-04  3.333791e-04  4.132074e-04  4.977017e-04  5.865045e-04  6.756355e-04
  1.790100e+02  2.528566e-06  3.022144e-06  3.544209e-06  4.100325e-06  4.698136e-06  5.348665e-06  6.068841e-06  6.887213e-06  7.859553e-06  9.130315e-06  8.071180e-06  1.625854e-05  4.350158e-05  7.752000e-05  1.168874e-04  1.607972e-04  2.087132e-04  2.602465e-04  3.150985e-04  3.730310e-04  4.318099e-04
  2.253600e+02  1.418598e-06  1.726175e-06  2.051499e-06  2.398036e-06  2.770550e-06  3.175904e-06  3.624646e-06  4.134557e-06  4.740378e-06  5.532077e-06  4.746186e-06  9.328065e-06  2.576120e-05  4.677464e-05  7.147743e-05  9.935674e-05  1.300675e-04  1.633570e-04  1.990295e-04  2.369281e-04  2.758033e-04
  2.837100e+02  7.360520e-07  9.257150e-07  1.126321e-06  1.340007e-06  1.569709e-06  1.819660e-06  2.096364e-06  2.410782e-06  2.784336e-06  3.272495e-06  2.730645e-06  5.248710e-06  1.505415e-05  2.795118e-05  4.339815e-05  6.107682e-05  8.076987e-05  1.023163e-04  1.255904e-04  1.504904e-04  1.763074e-04
  3.571700e+02  3.257466e-07  4.404471e-07  5.617663e-07  6.909968e-07  8.299151e-07  9.810813e-07  1.148429e-06  1.338591e-06  1.564523e-06  1.859784e-06  1.520790e-06  2.894671e-06  8.681071e-06  1.654716e-05  2.617661e-05  3.737908e-05  5.002237e-05  6.400724e-05  7.925537e-05  9.570270e-05  1.129306e-04
  4.496500e+02  1.700348e-07  2.328810e-07  2.993570e-07  3.701720e-07  4.463006e-07  5.291476e-07  6.208716e-07  7.251123e-07  8.489818e-07  1.010904e-06  8.120737e-07  1.561668e-06  4.931801e-06  9.690282e-06  1.566379e-05  2.274516e-05  3.085854e-05  3.994614e-05  4.996175e-05  6.086720e-05  7.239820e-05
  5.660800e+02  1.043667e-07  1.346634e-07  1.667128e-07  2.008575e-07  2.375684e-07  2.775244e-07  3.217690e-07  3.720616e-07  4.318417e-07  5.100220e-07  4.068732e-07  8.248096e-07  2.762423e-06  5.617825e-06  9.305523e-06  1.377108e-05  1.897514e-05  2.488721e-05  3.148258e-05  3.874061e-05  4.648235e-05
  7.126500e+02  6.463889e-08  7.714770e-08  9.038300e-08  1.044870e-07  1.196553e-07  1.361698e-07  1.544643e-07  1.752702e-07  2.000184e-07  2.324206e-07  1.879987e-07  4.275010e-07  1.528046e-06  3.228065e-06  5.493391e-06  8.301614e-06  1.163618e-05  1.548405e-05  1.983451e-05  2.467847e-05  2.988851e-05
  8.971600e+02  4.001450e-08  4.418547e-08  4.860043e-08  5.330728e-08  5.837193e-08  6.388946e-08  7.000617e-08  7.696913e-08  8.526211e-08  9.614222e-08  8.061591e-08  2.180958e-07  8.360468e-07  1.839939e-06  3.223340e-06  4.982008e-06  7.112793e-06  9.613198e-06  1.248116e-05  1.571492e-05  1.922257e-05
  1.129400e+03  2.477649e-08  2.568026e-08  2.663753e-08  2.765884e-08  2.875871e-08  2.995811e-08  3.128938e-08  3.280713e-08  3.461856e-08  3.700297e-08  3.280393e-08  1.100483e-07  4.537446e-07  1.042113e-06  1.881796e-06  2.977683e-06  4.333680e-06  5.953052e-06  7.838611e-06  9.992836e-06  1.235087e-05
  1.421900e+03  1.243092e-08  1.243092e-08  1.243092e-08  1.243092e-08  1.243092e-08  1.243092e-08  1.243092e-08  1.243092e-08  1.243092e-08  1.243092e-08  1.249613e-08  5.529073e-08  2.453624e-07  5.883832e-07  1.095585e-06  1.775424e-06  2.634780e-06  3.679491e-06  4.914655e-06  6.344812e-06  7.925994e-06
  1.790100e+03  3.223292e-09  3.223292e-09  3.223292e-09  3.223292e-09  3.223292e-09  3.223292e-09  3.223292e-09  3.223292e-09  3.223292e-09  3.223292e-09  4.560093e-09  2.786095e-08  1.328451e-07  3.323473e-07  6.377918e-07  1.058086e-06  1.600660e-06  2.271948e-06  3.077666e-06  4.022976e-06  5.079439e-06
  2.253600e+03  9.896577e-10  9.896577e-10  9.896577e-10  9.896577e-10  9.896577e-10  9.896577e-10  9.896577e-10  9.896577e-10  9.896577e-10  9.896577e-10  1.894911e-09  1.413706e-08  7.215129e-08  1.879356e-07  3.711984e-07  6.297815e-07  9.703945e-07  1.398969e-06  1.920860e-06  2.540975e-06  3.241743e-06
  2.837100e+03  3.041299e-10  3.041299e-10  3.041299e-10  3.041299e-10  3.041299e-10  3.041299e-10  3.041299e-10  3.041299e-10  3.041299e-10  3.041299e-10  8.299905e-10  7.268772e-09  3.949041e-08  1.067785e-07  2.166252e-07  3.752885e-07  5.882548e-07  8.604682e-07  1.196464e-06  1.600456e-06  2.062019e-06
  3.571700e+03  9.444362e-11  9.444362e-11  9.444362e-11  9.444362e-11  9.444362e-11  9.444362e-11  9.444362e-11  9.444362e-11  9.444362e-11  9.444362e-11  3.836188e-10  3.801460e-09  2.183920e-08  6.107697e-08  1.269538e-07  2.241548e-07  3.568806e-07  5.289843e-07  7.440528e-07  1.005460e-06  1.307233e-06
  4.496500e+03  2.989429e-11  2.989429e-11  2.989429e-11  2.989429e-11  2.989429e-11  2.989429e-11  2.989429e-11  2.989429e-11  2.989429e-11  2.989429e-11  1.864752e-10  2.026575e-09  1.222256e-08  3.521435e-08  7.478848e-08  1.342980e-07  2.168106e-07  3.251851e-07  4.621183e-07  6.301760e-07  8.260368e-07
  5.660800e+03  9.733297e-12  9.733297e-12  9.733297e-12  9.733297e-12  9.733297e-12  9.733297e-12  9.733297e-12  9.733297e-12  9.733297e-12  9.733297e-12  9.478393e-11  1.101929e-09  6.926354e-09  2.047470e-08  4.430539e-08  8.073977e-08  1.319397e-07  1.999485e-07  2.867163e-07  3.941172e-07  5.203511e-07
  7.126500e+03  3.291758e-12  3.291758e-12  3.291758e-12  3.291758e-12  3.291758e-12  3.291758e-12  3.291758e-12  3.291758e-12  3.291758e-12  3.291758e-12  5.004936e-11  6.107828e-10  3.973675e-09  1.200511e-08  2.639646e-08  4.871503e-08  8.044319e-08  1.229994e-07  1.777511e-07  2.460241e-07  3.268649e-07
