# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 83fc99c19394
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 16:50:15
# nuclide = Pb212, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# fluence_total_cm2_s = 1.056159e-01
E_keV,fluence_cm2_s
681.0,3.329149e-05
683.0,1.360092e-05
685.0,3.205417e-05
687.0,1.974219e-05
689.0,4.124247e-05
691.0,1.363543e-05
693.0,1.498008e-05
695.0,3.285030e-05
697.0,5.778631e-06
699.0,1.734970e-05
701.0,1.218719e-05
703.0,1.233568e-05
705.0,1.552593e-05
707.0,2.087154e-05
709.0,1.676686e-05
711.0,2.218697e-05
713.0,1.214905e-05
715.0,4.092630e-05
717.0,1.047067e-05
719.0,2.003236e-05
721.0,3.463786e-05
723.0,2.255857e-05
725.0,1.120820e-05
727.0,9.965061e-04
729.0,1.631487e-05
731.0,2.344219e-05
733.0,2.030948e-05
735.0,1.545566e-05
737.0,1.168746e-05
739.0,1.546716e-05
741.0,4.946367e-06
743.0,1.599055e-05
745.0,1.066087e-05
747.0,1.593773e-05
749.0,1.602653e-05
751.0,2.477384e-05
753.0,1.677028e-05
755.0,2.123740e-05
757.0,1.788301e-05
759.0,2.706275e-05
761.0,1.534760e-05
763.0,1.033763e-04
765.0,1.657827e-05
767.0,1.134588e-05
769.0,1.371104e-05
771.0,1.069637e-05
773.0,1.469923e-05
775.0,2.864767e-05
777.0,2.290240e-05
779.0,2.281893e-06
781.0,5.795682e-06
783.0,1.373697e-05
785.0,1.813692e-04
787.0,1.204488e-05
789.0,1.050395e-05
791.0,1.807552e-05
793.0,2.386824e-05
795.0,1.243672e-05
797.0,1.804504e-05
799.0,8.794257e-06
801.0,2.733452e-05
803.0,1.079662e-05
805.0,2.844057e-05
807.0,2.612564e-05
809.0,1.203187e-05
811.0,8.469776e-06
813.0,1.783868e-05
815.0,1.183821e-05
817.0,1.152172e-05
819.0,1.141381e-05
821.0,1.004013e-05
823.0,1.955514e-05
825.0,9.543723e-06
827.0,6.724800e-06
829.0,2.486167e-05
831.0,1.097844e-05
833.0,1.125419e-05
835.0,9.268710e-06
837.0,1.682367e-05
839.0,9.269701e-06
841.0,2.067015e-05
843.0,1.478825e-05
845.0,8.599031e-06
847.0,1.821863e-05
849.0,8.197719e-06
851.0,8.944849e-06
853.0,1.535110e-05
855.0,1.101112e-05
857.0,1.448917e-05
859.0,1.929237e-05
861.0,7.572838e-04
863.0,9.936142e-06
865.0,1.699128e-05
867.0,1.249938e-05
869.0,1.206294e-05
871.0,1.094826e-05
873.0,1.877199e-05
875.0,1.671794e-05
877.0,7.263405e-06
879.0,1.426006e-05
881.0,1.110867e-05
883.0,1.985924e-06
885.0,3.130990e-06
887.0,1.994876e-05
889.0,8.686921e-06
891.0,6.933245e-06
893.0,7.229325e-05
895.0,9.626169e-06
897.0,1.115092e-05
899.0,9.314034e-06
901.0,1.144694e-05
903.0,1.632193e-05
905.0,1.168805e-05
907.0,2.093804e-05
909.0,8.346784e-06
911.0,6.992884e-06
913.0,1.567954e-05
915.0,7.380893e-06
917.0,1.769243e-05
919.0,4.703127e-06
921.0,9.128023e-06
923.0,1.443416e-05
925.0,9.914198e-06
927.0,1.153737e-05
929.0,1.840827e-05
931.0,7.958709e-06
933.0,1.229006e-05
935.0,1.555741e-05
937.0,8.970811e-06
939.0,7.512159e-06
941.0,5.434753e-06
943.0,1.994842e-05
945.0,6.211670e-06
947.0,4.953836e-06
949.0,6.028419e-06
951.0,8.276165e-06
953.0,3.527839e-05
955.0,1.284639e-05
957.0,8.381389e-06
959.0,1.065808e-05
961.0,8.820408e-06
963.0,1.596937e-05
965.0,1.014288e-05
967.0,2.870919e-06
969.0,1.013447e-05
971.0,9.998178e-06
973.0,1.444972e-05
975.0,9.700327e-06
977.0,1.699404e-05
979.0,7.503595e-06
981.0,2.072151e-05
983.0,3.630047e-05
985.0,5.407716e-06
987.0,7.596638e-06
989.0,1.070814e-05
991.0,1.115060e-05
993.0,1.432011e-05
995.0,1.378173e-05
997.0,8.781407e-06
999.0,7.504471e-06
1001.0,1.068495e-05
1003.0,1.232794e-05
1005.0,1.811453e-06
1007.0,9.853155e-06
1009.0,1.490247e-05
1011.0,1.396090e-05
1013.0,8.354708e-06
1015.0,1.071781e-05
1017.0,1.058368e-05
1019.0,4.020074e-06
1021.0,5.200649e-06
1023.0,9.838076e-06
1025.0,1.367317e-05
1027.0,1.013009e-05
1029.0,3.015530e-07
1031.0,1.482308e-05
1033.0,6.003598e-06
1035.0,1.383476e-05
1037.0,5.981877e-06
1039.0,5.797083e-06
1041.0,7.181941e-06
1043.0,8.623354e-06
1045.0,8.269136e-06
1047.0,1.821523e-06
1049.0,1.745658e-05
1051.0,2.327504e-06
1053.0,8.665474e-06
1055.0,1.126425e-05
1057.0,1.163789e-05
1059.0,8.010636e-06
1061.0,1.313025e-05
1063.0,8.356225e-06
1065.0,1.082424e-05
1067.0,6.882295e-06
1069.0,1.312701e-05
1071.0,1.749353e-05
1073.0,1.528414e-05
1075.0,1.298599e-05
1077.0,3.307793e-06
1079.0,9.275584e-05
1081.0,4.594053e-06
1083.0,4.555806e-06
1085.0,7.185782e-06
1087.0,4.870178e-06
1089.0,9.312580e-06
1091.0,7.543569e-06
1093.0,3.683118e-05
1095.0,5.105697e-06
1097.0,9.534539e-06
1099.0,9.716196e-06
1101.0,8.945151e-06
1103.0,1.558109e-05
1105.0,3.603688e-06
1107.0,5.051628e-06
1109.0,7.808632e-06
1111.0,6.459869e-06
1113.0,5.495994e-06
1115.0,4.310755e-06
1117.0,5.409454e-06
1119.0,4.569536e-06
1121.0,8.530107e-06
1123.0,1.224664e-05
1125.0,4.878277e-06
1127.0,4.119444e-06
1129.0,1.455146e-05
1131.0,9.529603e-06
1133.0,5.973217e-06
1135.0,3.639446e-06
1137.0,1.060496e-05
1139.0,2.492488e-06
1141.0,1.184702e-05
1143.0,1.318198e-05
1145.0,6.313461e-06
1147.0,1.011606e-05
1149.0,1.107124e-05
1151.0,1.317399e-05
1153.0,1.070391e-05
1155.0,5.255480e-06
1157.0,4.625131e-06
1159.0,1.013553e-05
1161.0,1.153497e-05
1163.0,7.811218e-06
1165.0,8.371741e-06
1167.0,7.611149e-06
1169.0,6.463632e-06
1171.0,1.439740e-05
1173.0,8.722961e-06
1175.0,6.773888e-06
1177.0,7.107771e-06
1179.0,1.628223e-05
1181.0,7.256693e-06
1183.0,6.436357e-06
1185.0,5.497832e-06
1187.0,1.004816e-05
1189.0,3.143186e-06
1191.0,1.378464e-05
1193.0,8.550874e-06
1195.0,3.463068e-06
1197.0,2.213535e-06
1199.0,7.107501e-06
1201.0,1.184685e-05
1203.0,4.546704e-06
1205.0,1.408378e-05
1207.0,5.667497e-06
1209.0,8.147176e-06
1211.0,7.212119e-06
1213.0,8.391106e-06
1215.0,6.844588e-06
1217.0,1.152244e-05
1219.0,1.066471e-05
1221.0,3.254397e-06
1223.0,4.548800e-06
1225.0,9.085319e-06
1227.0,6.710085e-06
1229.0,6.159570e-06
1231.0,5.859362e-06
1233.0,5.898147e-06
1235.0,1.434837e-05
1237.0,9.941693e-06
1239.0,1.013388e-05
1241.0,1.050145e-05
1243.0,3.148963e-06
1245.0,2.479595e-06
1247.0,7.078569e-06
1249.0,1.264094e-05
1251.0,1.208702e-05
1253.0,1.776345e-05
1255.0,5.677737e-06
1259.0,1.171717e-05
1261.0,2.419806e-06
1263.0,1.908794e-06
1265.0,2.237391e-06
1267.0,7.127592e-06
1269.0,3.688920e-06
1271.0,8.764584e-06
1273.0,5.396982e-06
1275.0,7.711330e-06
1277.0,2.878152e-06
1279.0,1.435719e-05
1281.0,5.948181e-06
1283.0,1.157087e-06
1285.0,1.382997e-06
1287.0,1.636097e-05
1289.0,6.958360e-06
1291.0,8.422129e-06
1293.0,2.745581e-05
1295.0,4.394907e-06
1297.0,8.047656e-06
1299.0,6.678685e-06
1301.0,1.212568e-05
1303.0,5.140715e-06
1305.0,4.257968e-06
1309.0,5.547191e-06
1311.0,4.490941e-06
1313.0,7.029083e-06
1315.0,8.273255e-06
1317.0,7.386976e-06
1319.0,4.526055e-06
1321.0,7.603939e-06
1323.0,5.092529e-06
1325.0,3.875068e-06
1327.0,2.770114e-06
1329.0,9.614930e-06
1331.0,9.194012e-06
1333.0,2.730809e-06
1337.0,7.854444e-06
1339.0,1.319195e-05
1341.0,5.245290e-06
1343.0,2.623860e-06
1345.0,1.570582e-06
1347.0,2.073777e-06
1349.0,7.861211e-06
1351.0,1.506933e-05
1353.0,4.633593e-06
1355.0,5.647399e-06
1357.0,5.197145e-06
1359.0,7.727742e-06
1361.0,7.370614e-06
1363.0,1.860217e-06
1365.0,1.049703e-05
1367.0,2.478289e-06
1369.0,2.632752e-06
1371.0,1.186858e-05
1373.0,6.145529e-06
1375.0,8.408777e-06
1377.0,7.444169e-06
1379.0,6.536659e-06
1381.0,1.047682e-05
1383.0,5.585932e-06
1385.0,1.486916e-05
1387.0,5.762000e-06
1389.0,6.661600e-06
1391.0,7.610605e-06
1393.0,6.207911e-06
1395.0,4.549498e-06
1397.0,2.459626e-06
1399.0,1.317772e-05
1401.0,5.007349e-06
1403.0,6.812755e-06
1405.0,1.751701e-06
1407.0,4.448489e-06
1409.0,9.594351e-06
1411.0,2.326504e-06
1413.0,1.366692e-05
1415.0,7.451228e-06
1419.0,7.429180e-06
1421.0,2.018618e-06
1423.0,3.881781e-06
1425.0,4.627199e-06
1427.0,6.678492e-06
1429.0,1.334070e-05
1431.0,5.701910e-06
1433.0,1.083394e-05
1435.0,9.461762e-06
1437.0,1.347430e-05
1439.0,6.792240e-06
1441.0,3.222822e-06
1443.0,4.751797e-06
1445.0,7.221905e-06
1447.0,1.015823e-06
1449.0,3.573256e-06
1451.0,5.839781e-06
1453.0,1.082453e-05
1455.0,4.985585e-06
1457.0,2.685800e-06
1459.0,7.192274e-06
1461.0,5.916855e-06
1463.0,2.642074e-06
1465.0,6.409022e-06
1467.0,2.598798e-06
1469.0,9.143809e-06
1471.0,7.635425e-06
1473.0,9.703946e-06
1475.0,2.888212e-06
1477.0,9.136826e-06
1479.0,9.799543e-06
1481.0,5.200337e-06
1483.0,6.810396e-06
1485.0,5.223196e-06
1487.0,7.908422e-06
1489.0,5.574968e-06
1491.0,5.729802e-06
1493.0,2.246553e-05
1495.0,1.769273e-06
1497.0,6.505197e-06
1499.0,2.462300e-06
1501.0,9.205074e-06
1503.0,1.211234e-05
1505.0,3.445338e-06
1507.0,6.962727e-06
1509.0,5.323834e-06
1511.0,3.789761e-06
1513.0,5.791149e-05
1515.0,1.075799e-05
1517.0,1.648435e-05
1519.0,2.673567e-06
1521.0,3.711180e-06
1523.0,1.003232e-05
1525.0,6.992485e-06
1527.0,1.278303e-05
1529.0,9.881962e-06
1531.0,6.789718e-06
1533.0,1.117836e-05
1535.0,5.735202e-06
1537.0,5.693543e-06
1539.0,8.018490e-06
1541.0,3.517230e-06
1543.0,6.507218e-06
1545.0,4.299103e-06
1547.0,7.036294e-06
1549.0,3.110273e-06
1551.0,9.891075e-06
1553.0,6.430695e-06
1555.0,4.977938e-06
1559.0,5.085965e-06
1561.0,9.814853e-06
1563.0,7.136579e-06
1565.0,4.835233e-06
1567.0,6.543022e-06
1569.0,5.166439e-06
1571.0,9.570647e-06
1573.0,5.195802e-06
1575.0,8.793720e-06
1577.0,9.803046e-06
1579.0,2.845702e-06
1581.0,8.956618e-06
1583.0,6.686549e-06
1585.0,1.092522e-05
1587.0,6.013978e-06
1591.0,4.432067e-06
1593.0,3.853653e-06
1595.0,1.315805e-05
1597.0,2.857632e-06
1599.0,9.010353e-06
1601.0,5.486811e-06
1603.0,5.087904e-06
1605.0,5.985055e-06
1607.0,5.042464e-06
1609.0,8.387077e-06
1611.0,8.292851e-06
1613.0,5.108529e-06
1615.0,1.469239e-06
1617.0,3.178612e-06
1619.0,7.381719e-06
1621.0,2.863458e-04
1623.0,6.040607e-06
1625.0,4.921756e-06
1627.0,2.637527e-06
1631.0,2.617240e-06
1633.0,2.142252e-06
1635.0,2.186389e-05
1637.0,6.499312e-06
1639.0,3.580935e-06
1641.0,4.969827e-06
1643.0,1.157564e-05
1645.0,6.640102e-06
1647.0,1.001688e-05
1649.0,6.383214e-06
1653.0,4.024619e-06
1655.0,5.478402e-06
1657.0,1.011071e-05
1659.0,1.053499e-05
1661.0,5.950766e-06
1665.0,3.561969e-06
1667.0,3.408998e-06
1669.0,2.307203e-06
1671.0,5.228313e-06
1675.0,4.124545e-06
1677.0,4.042424e-06
1679.0,2.529054e-05
1681.0,7.713899e-06
1683.0,3.911789e-06
1685.0,5.106276e-06
1687.0,3.829892e-06
1689.0,4.824307e-06
1691.0,1.877255e-06
1693.0,4.921500e-06
