# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 8147e1da3b0d
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 18:05:15
# nuclide = Ac228, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# bin_keV = 2.000  (последний канал = переполнение)
# fluence_total_cm2_s = 8.786052e-02
E_keV,fluence_cm2_s
665.0,3.474658e-05
667.0,2.998770e-05
669.0,4.591452e-05
671.0,3.650603e-05
673.0,5.627920e-05
675.0,8.967778e-05
677.0,6.368549e-05
679.0,7.130904e-05
681.0,4.321939e-05
683.0,2.705319e-05
685.0,4.748242e-05
687.0,5.900698e-05
689.0,5.419726e-05
691.0,3.475542e-05
693.0,3.759115e-05
695.0,4.849709e-05
697.0,2.786728e-05
699.0,3.606267e-05
701.0,5.602634e-05
703.0,3.523477e-05
705.0,4.002164e-05
707.0,6.597514e-05
709.0,2.157776e-05
711.0,2.775698e-05
713.0,4.801983e-05
715.0,3.206619e-05
717.0,3.559461e-05
719.0,2.417398e-05
721.0,3.383930e-05
723.0,3.172106e-05
725.0,4.671702e-05
727.0,1.252791e-04
729.0,2.274185e-05
731.0,4.202005e-05
733.0,3.236939e-05
735.0,4.916263e-05
737.0,4.135924e-05
739.0,3.315390e-05
741.0,3.762865e-05
743.0,3.932675e-05
745.0,2.619980e-05
747.0,2.810445e-05
749.0,3.191935e-05
751.0,2.711005e-05
753.0,2.396434e-05
755.0,1.335240e-04
757.0,3.341813e-05
759.0,2.693036e-05
761.0,2.024852e-05
763.0,2.873583e-05
765.0,3.756944e-05
767.0,3.879498e-05
769.0,2.762642e-05
771.0,2.404934e-05
773.0,2.265892e-04
775.0,6.114904e-05
777.0,2.832529e-05
779.0,3.706856e-05
781.0,3.316432e-05
783.0,1.188358e-04
785.0,4.515295e-05
787.0,2.110170e-05
