# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 83fc99c19394
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 16:50:15
# nuclide = Bi212, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# fluence_total_cm2_s = 7.779617e-02
E_keV,fluence_cm2_s
1297.0,1.642473e-05
1299.0,1.400039e-06
1301.0,7.130445e-06
1303.0,1.092008e-05
1305.0,2.613865e-06
1307.0,6.920033e-06
1309.0,2.070204e-06
1311.0,4.020385e-06
1313.0,5.735178e-06
1317.0,2.937726e-06
1319.0,5.474458e-06
1321.0,4.686634e-06
1323.0,1.485157e-05
1325.0,1.083574e-05
1327.0,1.038089e-05
1329.0,2.637947e-06
1331.0,1.593451e-05
1333.0,7.161816e-06
1335.0,1.484551e-05
1337.0,4.798582e-06
1339.0,6.738926e-06
1341.0,8.856230e-06
1343.0,7.800957e-06
1345.0,6.785905e-06
1347.0,1.159040e-05
1349.0,4.196447e-06
1351.0,3.460640e-06
1353.0,4.265413e-06
1355.0,6.050447e-06
1357.0,8.117328e-06
1359.0,1.299403e-05
1361.0,1.089276e-05
1363.0,6.713360e-06
1365.0,1.179283e-05
1367.0,7.729514e-06
1369.0,2.785268e-06
1371.0,4.905830e-06
1373.0,4.299006e-06
1375.0,6.919126e-06
1377.0,6.668481e-06
1379.0,2.373628e-06
1381.0,1.226404e-05
1383.0,4.838799e-06
1385.0,3.229909e-06
1387.0,7.272360e-06
1389.0,3.199826e-06
1391.0,8.037536e-06
1393.0,1.814044e-06
1395.0,2.800776e-06
1397.0,8.579327e-06
1399.0,7.318506e-06
1401.0,4.985842e-06
1403.0,9.125662e-06
1405.0,9.915623e-06
1407.0,8.034956e-06
1409.0,7.615944e-06
1411.0,4.556870e-06
1413.0,8.998410e-06
1415.0,1.166991e-05
1417.0,1.345871e-05
1419.0,2.373204e-06
1421.0,5.899886e-06
1423.0,1.383809e-05
1425.0,7.551367e-06
1427.0,8.367307e-06
1429.0,5.243989e-06
1431.0,1.011113e-05
1433.0,1.385448e-05
1435.0,5.596379e-06
1437.0,2.391656e-06
1439.0,1.120461e-05
1441.0,7.241594e-06
1443.0,2.198772e-06
1445.0,9.141622e-06
1447.0,1.828959e-06
1449.0,6.690992e-06
1451.0,8.321729e-07
1453.0,2.874055e-06
1455.0,3.087277e-06
1457.0,4.655888e-06
1459.0,2.591730e-06
1461.0,7.832986e-06
1463.0,6.270211e-06
1465.0,2.542944e-06
1467.0,2.358931e-06
1469.0,3.497297e-06
1471.0,9.729130e-06
1473.0,1.047016e-05
1475.0,7.174160e-06
1477.0,1.167185e-06
1479.0,6.118139e-06
1481.0,1.030363e-05
1483.0,1.842863e-06
1485.0,4.977186e-06
1487.0,5.858202e-06
1489.0,1.458300e-05
1493.0,7.955507e-06
1495.0,8.232889e-06
1497.0,1.048015e-05
1499.0,9.987602e-06
1501.0,4.533805e-06
1503.0,9.401389e-06
1505.0,1.604003e-05
1507.0,5.315671e-06
1509.0,1.985560e-05
1511.0,3.272262e-06
1513.0,5.315343e-05
1515.0,1.038124e-05
1517.0,1.192727e-05
1519.0,9.898740e-06
1521.0,1.104953e-05
1523.0,1.330714e-05
1525.0,9.333557e-06
1527.0,8.156277e-06
1529.0,5.970996e-06
1531.0,4.571478e-06
1533.0,8.324257e-06
1537.0,6.186846e-06
1539.0,1.731103e-06
1541.0,3.649042e-06
1543.0,6.348580e-06
1545.0,3.093720e-06
1547.0,1.063820e-05
1549.0,6.342778e-06
1551.0,7.127146e-06
1553.0,1.096631e-05
1555.0,2.844222e-06
1557.0,1.856863e-05
1559.0,6.111327e-06
1561.0,4.189123e-06
1565.0,1.041592e-05
1567.0,4.242024e-06
1569.0,1.153681e-05
1571.0,3.294779e-06
1573.0,4.445319e-06
1575.0,7.597384e-06
1577.0,1.191801e-05
1579.0,9.978989e-06
1581.0,4.390844e-06
1583.0,1.313082e-05
1585.0,9.192069e-06
1587.0,4.921247e-06
1589.0,7.527872e-06
1591.0,1.580477e-06
1593.0,4.594366e-06
1595.0,1.771349e-05
1597.0,5.545481e-06
1599.0,1.026846e-05
1601.0,7.849829e-06
1603.0,4.530928e-06
1605.0,7.802533e-06
1607.0,1.057596e-05
1609.0,6.465478e-06
1611.0,7.008010e-06
1613.0,4.995421e-06
1615.0,3.268886e-06
1617.0,6.477198e-06
1619.0,7.066727e-06
1621.0,3.157630e-04
1623.0,4.093024e-06
1625.0,2.637389e-06
1627.0,7.044616e-06
1629.0,4.705283e-06
1631.0,1.263047e-06
1633.0,6.375678e-06
1637.0,3.302144e-06
1639.0,2.667531e-06
1641.0,6.976545e-06
1643.0,5.015879e-06
1647.0,3.229904e-06
1649.0,1.007717e-05
1651.0,4.935972e-06
1653.0,7.918455e-07
1655.0,9.484841e-06
1657.0,5.313955e-06
1659.0,2.563995e-06
1661.0,8.848587e-07
1663.0,5.111332e-06
1665.0,2.648480e-06
1667.0,4.413793e-06
1669.0,1.637861e-06
1671.0,2.567386e-06
1673.0,8.843475e-06
1675.0,8.941483e-06
1677.0,1.050151e-05
1679.0,9.763668e-06
1681.0,4.317410e-06
1683.0,8.113978e-06
1685.0,6.564828e-06
1689.0,6.680926e-06
1691.0,7.158950e-06
1693.0,1.448125e-05
1695.0,4.712657e-06
1697.0,4.220222e-06
1699.0,1.710109e-06
1701.0,8.698208e-06
1703.0,8.226070e-06
1705.0,4.032958e-06
1707.0,2.854255e-06
1709.0,8.063151e-06
1711.0,6.760464e-06
1713.0,5.313542e-06
1715.0,4.063572e-06
1717.0,5.611153e-06
1719.0,1.232834e-06
1721.0,7.801276e-06
1723.0,8.844279e-06
1725.0,7.438184e-06
1727.0,9.107254e-06
1729.0,2.890752e-06
1731.0,6.613961e-06
1733.0,1.592418e-06
1735.0,2.616673e-06
1737.0,3.922088e-06
1739.0,5.115729e-06
1741.0,2.501692e-06
1743.0,1.309625e-05
1745.0,6.127171e-06
1747.0,4.333140e-06
1749.0,7.999599e-06
1751.0,1.205744e-05
1753.0,1.728678e-05
1755.0,6.490878e-06
1757.0,1.428950e-05
1759.0,1.237080e-05
1761.0,1.275742e-05
1763.0,4.819334e-06
1765.0,3.479626e-06
1767.0,3.635405e-06
1769.0,1.007219e-06
1771.0,8.439411e-06
1773.0,7.555693e-06
1775.0,1.989353e-06
1777.0,7.083788e-06
1779.0,1.937398e-06
1783.0,4.416729e-06
1785.0,3.257897e-06
1787.0,1.710201e-05
1789.0,3.712221e-06
1791.0,1.756286e-06
1793.0,4.049498e-06
1795.0,9.664379e-06
1797.0,7.032863e-06
1799.0,4.819163e-06
1801.0,9.825139e-07
1803.0,6.445027e-06
1805.0,2.939338e-05
1807.0,6.732468e-06
1809.0,2.352441e-06
1811.0,5.685446e-06
1815.0,3.996106e-06
1817.0,4.442659e-06
1819.0,8.211155e-07
1821.0,6.379902e-06
1823.0,7.483481e-06
1825.0,4.721812e-06
1827.0,1.846198e-06
1829.0,2.707405e-06
1831.0,4.614376e-06
1833.0,6.814254e-06
1835.0,4.658201e-06
1837.0,1.867182e-06
1839.0,4.659477e-06
1841.0,2.453333e-06
1843.0,1.908160e-06
1847.0,6.208133e-06
1849.0,6.749038e-06
1851.0,2.095617e-06
1855.0,7.478968e-06
1857.0,8.909291e-06
1859.0,5.206214e-06
1861.0,2.067874e-06
1863.0,4.075855e-06
1865.0,4.837473e-06
1869.0,4.712854e-06
1871.0,7.219270e-06
1873.0,1.134789e-05
1875.0,4.944330e-06
1877.0,2.236324e-06
1879.0,2.282415e-06
1881.0,6.856455e-06
1883.0,7.382958e-06
1885.0,3.079027e-06
1887.0,1.860004e-06
1891.0,4.377497e-06
1893.0,1.684558e-06
1895.0,1.854422e-06
1897.0,2.724367e-06
1899.0,7.840984e-06
1901.0,1.249154e-05
1903.0,3.458907e-06
1905.0,4.299789e-06
1907.0,2.803659e-06
1909.0,1.344703e-05
1911.0,4.741228e-06
1913.0,8.669056e-06
1915.0,6.618904e-06
1917.0,3.895422e-06
1919.0,4.780015e-07
1921.0,6.632798e-06
1923.0,6.188503e-06
1925.0,6.738761e-06
1927.0,4.802775e-06
1929.0,2.834687e-06
1931.0,7.425993e-06
1933.0,3.454925e-06
1935.0,1.518058e-05
1937.0,2.403348e-06
1939.0,6.587761e-06
1941.0,2.552189e-06
1943.0,1.261681e-06
1947.0,2.228617e-06
1949.0,4.137332e-06
1951.0,6.626890e-06
1953.0,1.698261e-06
1955.0,8.203667e-06
1957.0,9.983561e-07
1959.0,1.871714e-06
1961.0,1.038918e-05
1963.0,6.003604e-06
1965.0,1.046765e-05
1967.0,5.174899e-07
1969.0,1.342636e-05
1971.0,2.161880e-06
1973.0,7.905123e-06
1975.0,5.211098e-06
1977.0,1.118139e-05
1979.0,5.653488e-06
1981.0,5.393909e-06
1983.0,6.601913e-06
1985.0,7.337014e-06
1987.0,5.821760e-06
1989.0,2.433821e-06
1991.0,3.956104e-06
1993.0,4.129542e-06
1995.0,8.087777e-06
1997.0,1.509496e-05
1999.0,2.350809e-06
2001.0,1.071342e-05
2003.0,1.676103e-06
2005.0,4.571713e-06
2007.0,4.219171e-06
2009.0,1.008572e-05
2011.0,5.283463e-06
2013.0,9.146783e-07
2015.0,4.561820e-06
2017.0,6.949298e-06
2019.0,1.445484e-06
2021.0,1.273504e-05
2023.0,8.758555e-06
2025.0,3.746647e-06
2027.0,2.780530e-06
2029.0,5.971561e-06
2033.0,5.858123e-06
2035.0,7.646143e-06
2037.0,2.033686e-06
2039.0,5.658324e-06
2041.0,1.131450e-05
2043.0,6.080760e-06
2045.0,6.079737e-06
2047.0,9.177284e-06
2049.0,4.941397e-06
2051.0,5.371953e-06
2055.0,6.942938e-06
2057.0,1.036044e-05
2059.0,3.388077e-06
2063.0,4.669874e-06
2065.0,1.489928e-06
2067.0,2.723862e-06
2069.0,5.011774e-06
2071.0,7.669388e-06
2073.0,4.866263e-06
2075.0,4.333345e-06
2077.0,6.579504e-06
2079.0,4.437703e-06
2081.0,5.652741e-06
2083.0,9.217925e-06
2085.0,6.565985e-06
2087.0,6.485829e-07
2089.0,4.542563e-06
2091.0,5.640163e-06
2093.0,4.410432e-06
2095.0,1.062198e-05
2097.0,2.282191e-06
2099.0,9.053390e-06
2101.0,9.748622e-06
2103.0,1.342208e-06
2105.0,2.281772e-06
2107.0,5.902809e-06
2109.0,6.842352e-06
2111.0,4.464324e-06
2115.0,1.139859e-05
2117.0,4.943933e-06
2119.0,1.523656e-06
2121.0,4.153580e-06
2123.0,6.726702e-06
2125.0,7.543254e-06
2127.0,6.336249e-06
2129.0,9.494753e-06
2131.0,1.287663e-05
2133.0,3.750569e-06
2135.0,4.909365e-07
2137.0,6.903029e-06
2139.0,4.500034e-06
2141.0,9.464554e-06
2143.0,4.751165e-06
2145.0,6.215449e-06
2147.0,4.927477e-06
2149.0,5.688490e-06
2151.0,9.199025e-06
2153.0,9.560714e-07
2155.0,9.329194e-06
2157.0,7.257007e-06
2161.0,4.404449e-06
2163.0,5.544421e-06
2165.0,7.102602e-06
2167.0,7.067934e-06
2169.0,2.355006e-06
