# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 8147e1da3b0d
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 18:05:15
# series = Ra-226, активность 1 Bq/kg, rho 2.30 (единичный отклик для подгонки амплитуды, см. план раздел 4)
# R_wall_cm = 120.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 4.226829e-03
# fluence_total_cm2_s = 1.287391e-01
E_keV,fluence_cm2_s
763.0,7.202738e-05
765.0,2.947273e-05
767.0,5.847345e-05
769.0,7.224840e-04
771.0,3.868874e-05
773.0,1.449111e-05
777.0,4.001094e-05
779.0,1.648369e-05
781.0,7.811573e-06
785.0,1.717078e-05
787.0,3.191869e-05
789.0,5.917712e-06
791.0,1.968994e-05
793.0,5.258925e-06
795.0,3.087715e-05
797.0,4.112913e-05
799.0,5.211262e-05
801.0,3.628973e-05
803.0,1.575773e-05
805.0,1.721331e-05
807.0,1.717316e-04
809.0,4.359364e-05
811.0,5.047471e-05
813.0,2.722374e-05
815.0,8.704568e-06
819.0,3.380402e-05
821.0,5.001668e-06
823.0,2.574185e-05
825.0,1.250608e-05
829.0,5.851856e-05
831.0,3.268169e-05
837.0,2.980009e-05
839.0,1.014475e-05
841.0,1.308070e-05
843.0,1.673612e-05
849.0,1.512027e-05
851.0,2.660411e-05
853.0,3.094344e-05
855.0,1.596695e-05
857.0,1.888431e-05
859.0,5.176334e-05
861.0,1.793224e-05
863.0,2.858462e-05
867.0,3.368479e-05
869.0,2.177039e-05
871.0,4.608960e-05
873.0,3.009085e-05
875.0,4.430604e-05
877.0,4.337675e-05
879.0,2.487341e-05
881.0,1.808467e-05
883.0,3.141109e-05
885.0,1.674025e-05
887.0,5.224720e-05
889.0,3.442965e-05
891.0,2.989938e-05
893.0,3.433684e-05
895.0,3.507679e-05
901.0,2.549236e-05
903.0,6.465003e-05
905.0,1.674049e-05
907.0,5.893919e-05
909.0,6.185502e-05
911.0,1.206150e-05
913.0,2.898599e-05
915.0,5.318361e-05
917.0,1.448189e-05
919.0,5.038803e-05
921.0,3.074984e-05
923.0,2.549332e-05
925.0,4.435777e-05
927.0,3.555918e-05
929.0,9.838561e-06
935.0,4.302885e-04
937.0,4.255273e-05
939.0,1.445998e-05
941.0,3.235938e-05
953.0,1.501943e-05
955.0,2.239179e-05
957.0,1.973844e-05
959.0,2.449179e-05
963.0,1.569202e-05
965.0,2.484903e-05
967.0,5.779334e-05
969.0,3.805014e-06
971.0,1.456733e-05
973.0,6.986865e-06
975.0,2.691831e-05
981.0,9.277158e-06
983.0,1.684882e-05
985.0,2.815767e-05
987.0,1.433917e-05
989.0,1.182971e-05
991.0,4.170543e-05
993.0,2.569986e-05
995.0,1.012603e-05
999.0,7.927284e-05
1001.0,5.416820e-05
1003.0,1.145066e-05
1007.0,2.002313e-05
1009.0,1.964212e-05
1011.0,9.821838e-06
1013.0,1.259012e-05
1015.0,1.745782e-05
1019.0,1.588139e-05
1023.0,2.828449e-05
1025.0,3.216572e-05
1027.0,3.639555e-05
1029.0,4.658792e-05
1031.0,3.049473e-05
1033.0,2.195468e-05
1035.0,3.178948e-05
1039.0,2.916698e-05
1041.0,2.761430e-05
1043.0,5.238826e-05
1045.0,2.868851e-05
1047.0,1.526550e-05
1049.0,1.518292e-05
1057.0,2.376346e-05
1059.0,3.103044e-05
1061.0,2.927360e-05
1063.0,5.010249e-05
1065.0,1.765306e-05
1067.0,1.460139e-05
1069.0,1.422255e-05
1071.0,1.666154e-05
1073.0,1.080507e-05
1075.0,1.691637e-05
1079.0,1.804283e-05
1081.0,3.552731e-05
1083.0,2.311368e-05
1085.0,1.572564e-05
1087.0,1.584117e-05
1089.0,9.245142e-06
1091.0,1.815440e-05
1095.0,2.099856e-05
1097.0,2.565757e-05
1099.0,1.214302e-05
1101.0,1.065546e-05
1109.0,3.044953e-05
1111.0,2.488851e-05
1115.0,2.257318e-05
1119.0,3.127815e-05
1121.0,2.609139e-03
1123.0,1.527268e-05
1125.0,1.789308e-05
1129.0,8.777947e-06
1135.0,2.937075e-05
1139.0,1.765057e-05
1141.0,1.485472e-05
1143.0,1.748553e-05
1145.0,5.254557e-06
1147.0,3.543245e-06
1149.0,1.358968e-05
1151.0,6.856841e-06
1153.0,4.975866e-05
1155.0,3.708917e-04
1157.0,3.450456e-06
1159.0,1.775235e-05
1161.0,8.166632e-06
1167.0,1.078958e-05
1173.0,3.271205e-05
1175.0,4.428068e-05
1177.0,2.446809e-05
1185.0,1.118078e-05
1187.0,3.375977e-05
1189.0,9.132252e-06
1193.0,1.094874e-05
1195.0,1.492746e-05
1197.0,2.536219e-05
1199.0,1.376552e-05
1201.0,1.589881e-05
1205.0,1.863838e-05
1207.0,8.733195e-06
1209.0,2.874244e-05
1211.0,3.882530e-05
1213.0,9.509688e-06
1215.0,1.516042e-05
1219.0,6.021006e-05
1221.0,1.888910e-05
1223.0,2.140236e-05
1229.0,2.927135e-05
1231.0,3.172759e-05
1235.0,1.680478e-05
1239.0,1.016502e-03
1243.0,3.817500e-05
1245.0,5.874121e-06
1247.0,1.698756e-05
1259.0,1.512023e-05
1261.0,1.097728e-05
1267.0,6.974045e-06
1269.0,6.295247e-05
1271.0,8.204460e-06
1275.0,1.570318e-05
1277.0,3.237866e-05
1279.0,2.191967e-05
1281.0,2.895176e-04
1289.0,7.962399e-06
1291.0,3.094502e-05
1297.0,1.626890e-05
1301.0,8.286059e-06
1303.0,2.735530e-05
1309.0,1.511919e-05
1311.0,2.476228e-05
1315.0,1.742281e-05
1319.0,3.975778e-05
1321.0,2.746585e-05
1323.0,3.189594e-05
1325.0,5.389361e-06
1327.0,2.617746e-05
1331.0,2.174068e-05
1333.0,1.252173e-05
1335.0,1.262073e-05
1337.0,1.102331e-05
1343.0,1.555496e-05
1347.0,1.520422e-05
1357.0,1.243778e-05
1361.0,2.594746e-05
1363.0,1.637754e-05
1365.0,7.855023e-06
1369.0,2.443169e-05
1371.0,4.560524e-05
1373.0,1.709968e-05
1377.0,8.290921e-04
1381.0,2.150898e-05
1383.0,1.674025e-05
1385.0,7.477673e-06
1397.0,8.959373e-06
1401.0,2.454057e-04
1403.0,1.099959e-05
1405.0,1.170089e-05
1407.0,3.502045e-05
1409.0,3.020368e-04
1413.0,1.610849e-05
1417.0,3.485512e-05
1419.0,1.791050e-05
1423.0,1.714528e-05
1427.0,1.391470e-05
1433.0,1.133250e-05
1435.0,2.078840e-05
1439.0,1.199498e-05
1443.0,4.134931e-05
1445.0,1.697908e-05
1449.0,1.404552e-05
1461.0,3.364471e-05
1463.0,1.754915e-05
1489.0,1.679959e-05
1491.0,1.371991e-05
1493.0,1.749950e-05
1497.0,1.100794e-05
1499.0,2.178910e-05
1503.0,1.143100e-05
1505.0,1.363720e-05
1507.0,5.703337e-06
1509.0,4.817749e-04
1511.0,1.728814e-05
1519.0,8.130040e-06
1537.0,7.926152e-06
1539.0,4.112852e-05
1541.0,2.582016e-05
1545.0,1.295854e-05
1551.0,7.674678e-06
1553.0,1.023559e-05
1563.0,1.574561e-05
1567.0,1.122726e-05
1577.0,1.098448e-05
1581.0,3.570886e-05
1587.0,1.501726e-05
1589.0,1.327034e-05
1595.0,1.410130e-05
1601.0,1.512900e-05
1607.0,2.868964e-06
1609.0,5.610008e-06
1611.0,3.027024e-05
1617.0,1.160373e-05
1621.0,1.355858e-05
1623.0,1.070324e-05
1625.0,1.376515e-05
1627.0,1.241408e-05
1629.0,2.467774e-05
1637.0,6.763241e-06
1649.0,1.319935e-05
1653.0,1.746138e-05
1661.0,2.173974e-04
1669.0,1.016960e-05
1685.0,1.691267e-05
1689.0,2.752470e-05
1697.0,1.742339e-05
1705.0,1.629169e-05
1707.0,1.185043e-05
1711.0,3.255510e-05
1715.0,6.406290e-06
1723.0,1.807034e-05
1725.0,7.188789e-06
1729.0,5.610804e-04
1737.0,9.592120e-06
1741.0,1.697650e-05
1753.0,1.624137e-05
1755.0,1.348252e-05
1757.0,1.724836e-05
1759.0,1.698094e-05
1765.0,2.906772e-03
1769.0,1.732293e-05
1771.0,6.878084e-06
1773.0,1.190881e-05
1779.0,2.754580e-06
1801.0,7.146911e-06
1803.0,3.038970e-06
1805.0,3.327118e-05
1825.0,2.678453e-05
1847.0,5.338955e-04
1851.0,9.933414e-06
1853.0,1.313974e-05
1859.0,2.541612e-05
1873.0,1.772949e-05
1883.0,1.227524e-05
1895.0,1.627385e-05
1903.0,1.461072e-05
1907.0,6.496390e-06
1937.0,1.212194e-05
1963.0,1.508798e-05
1971.0,1.523180e-05
1981.0,1.360903e-05
2013.0,1.531798e-05
2019.0,1.113369e-05
2023.0,1.647237e-05
2033.0,1.098454e-05
2043.0,7.695117e-06
2045.0,1.586918e-05
2051.0,1.083168e-05
2065.0,1.460131e-05
2087.0,1.649021e-05
2119.0,2.593434e-04
2129.0,1.364435e-05
2133.0,1.085908e-05
2139.0,1.237891e-05
2149.0,1.010252e-05
2151.0,1.446925e-05
2185.0,1.790079e-05
2187.0,3.041906e-06
2197.0,1.596309e-05
2205.0,1.199746e-03
2215.0,1.225324e-05
2219.0,1.009908e-05
2303.0,7.597436e-06
2307.0,1.785092e-05
2375.0,1.732572e-05
2447.0,4.688459e-04
2505.0,1.510515e-05
2695.0,2.440949e-05
2881.0,1.398265e-05
