metric,value
n_events,30000000
n_hits_in_crystal,21152
n_overflow,11685
r_disk_mm,300
z_disk_mm,100
disk_area_cm2,2827.433388
pdg_expected_per_s,47.21813758
e_lo_gev,0.3
e_hi_gev,100
max_edep_keV,21814.34998

bin_keV,counts,per_muon
705,7,2.333333333e-07
706,3,1e-07
707,4,1.333333333e-07
708,1,3.333333333e-08
709,7,2.333333333e-07
710,2,6.666666667e-08
711,1,3.333333333e-08
712,4,1.333333333e-07
713,2,6.666666667e-08
714,4,1.333333333e-07
715,7,2.333333333e-07
716,2,6.666666667e-08
717,1,3.333333333e-08
718,2,6.666666667e-08
719,2,6.666666667e-08
720,0,0
721,1,3.333333333e-08
722,2,6.666666667e-08
723,2,6.666666667e-08
724,4,1.333333333e-07
725,2,6.666666667e-08
726,2,6.666666667e-08
727,1,3.333333333e-08
728,0,0
729,1,3.333333333e-08
730,3,1e-07
731,2,6.666666667e-08
732,3,1e-07
733,3,1e-07
734,1,3.333333333e-08
735,3,1e-07
736,5,1.666666667e-07
737,3,1e-07
738,2,6.666666667e-08
739,3,1e-07
740,2,6.666666667e-08
741,4,1.333333333e-07
742,4,1.333333333e-07
743,4,1.333333333e-07
744,4,1.333333333e-07
745,3,1e-07
746,4,1.333333333e-07
747,3,1e-07
748,2,6.666666667e-08
749,5,1.666666667e-07
750,2,6.666666667e-08
751,2,6.666666667e-08
752,4,1.333333333e-07
753,4,1.333333333e-07
754,5,1.666666667e-07
755,0,0
756,8,2.666666667e-07
757,3,1e-07
758,3,1e-07
759,4,1.333333333e-07
760,4,1.333333333e-07
761,4,1.333333333e-07
762,2,6.666666667e-08
763,7,2.333333333e-07
764,4,1.333333333e-07
765,3,1e-07
766,3,1e-07
767,4,1.333333333e-07
768,3,1e-07
769,2,6.666666667e-08
770,0,0
771,2,6.666666667e-08
772,1,3.333333333e-08
773,2,6.666666667e-08
774,1,3.333333333e-08
775,6,2e-07
776,3,1e-07
777,3,1e-07
778,7,2.333333333e-07
779,5,1.666666667e-07
780,0,0
781,5,1.666666667e-07
782,2,6.666666667e-08
783,0,0
784,2,6.666666667e-08
785,4,1.333333333e-07
786,2,6.666666667e-08
787,3,1e-07
788,6,2e-07
789,6,2e-07
790,7,2.333333333e-07
791,7,2.333333333e-07
792,3,1e-07
793,2,6.666666667e-08
794,4,1.333333333e-07
795,1,3.333333333e-08
796,6,2e-07
797,2,6.666666667e-08
798,3,1e-07
799,2,6.666666667e-08
800,3,1e-07
801,5,1.666666667e-07
802,4,1.333333333e-07
803,3,1e-07
804,4,1.333333333e-07
805,3,1e-07
806,1,3.333333333e-08
807,3,1e-07
808,4,1.333333333e-07
809,6,2e-07
810,3,1e-07
811,3,1e-07
812,4,1.333333333e-07
813,3,1e-07
814,2,6.666666667e-08
815,2,6.666666667e-08
816,5,1.666666667e-07
817,5,1.666666667e-07
818,7,2.333333333e-07
819,2,6.666666667e-08
820,3,1e-07
821,1,3.333333333e-08
822,5,1.666666667e-07
823,5,1.666666667e-07
824,2,6.666666667e-08
825,4,1.333333333e-07
826,4,1.333333333e-07
827,9,3e-07
828,3,1e-07
829,3,1e-07
830,10,3.333333333e-07
831,5,1.666666667e-07
832,1,3.333333333e-08
833,3,1e-07
834,3,1e-07
835,3,1e-07
836,5,1.666666667e-07
837,3,1e-07
838,2,6.666666667e-08
839,3,1e-07
840,3,1e-07
841,2,6.666666667e-08
842,5,1.666666667e-07
843,6,2e-07
844,6,2e-07
845,1,3.333333333e-08
846,6,2e-07
847,3,1e-07
848,2,6.666666667e-08
849,1,3.333333333e-08
850,2,6.666666667e-08
851,6,2e-07
852,2,6.666666667e-08
853,2,6.666666667e-08
854,3,1e-07
855,2,6.666666667e-08
856,2,6.666666667e-08
857,3,1e-07
858,2,6.666666667e-08
859,4,1.333333333e-07
860,4,1.333333333e-07
861,3,1e-07
862,5,1.666666667e-07
863,3,1e-07
864,6,2e-07
865,2,6.666666667e-08
866,0,0
867,6,2e-07
868,6,2e-07
869,1,3.333333333e-08
870,2,6.666666667e-08
871,0,0
872,3,1e-07
873,2,6.666666667e-08
874,1,3.333333333e-08
875,5,1.666666667e-07
876,3,1e-07
877,3,1e-07
878,3,1e-07
879,2,6.666666667e-08
880,2,6.666666667e-08
881,3,1e-07
882,0,0
883,3,1e-07
884,1,3.333333333e-08
885,0,0
886,5,1.666666667e-07
887,3,1e-07
888,3,1e-07
889,3,1e-07
890,6,2e-07
891,3,1e-07
892,2,6.666666667e-08
893,5,1.666666667e-07
894,2,6.666666667e-08
895,7,2.333333333e-07
896,5,1.666666667e-07
897,3,1e-07
898,3,1e-07
899,1,3.333333333e-08
900,3,1e-07
901,3,1e-07
902,1,3.333333333e-08
903,2,6.666666667e-08
904,3,1e-07
905,0,0
906,1,3.333333333e-08
907,1,3.333333333e-08
908,6,2e-07
909,1,3.333333333e-08
910,5,1.666666667e-07
911,2,6.666666667e-08
912,3,1e-07
913,1,3.333333333e-08
914,5,1.666666667e-07
915,4,1.333333333e-07
916,4,1.333333333e-07
917,7,2.333333333e-07
918,5,1.666666667e-07
919,5,1.666666667e-07
920,3,1e-07
921,0,0
922,4,1.333333333e-07
923,3,1e-07
924,1,3.333333333e-08
925,7,2.333333333e-07
926,3,1e-07
927,1,3.333333333e-08
928,1,3.333333333e-08
929,2,6.666666667e-08
930,3,1e-07
931,2,6.666666667e-08
932,4,1.333333333e-07
933,5,1.666666667e-07
934,7,2.333333333e-07
935,6,2e-07
936,2,6.666666667e-08
937,2,6.666666667e-08
938,1,3.333333333e-08
939,4,1.333333333e-07
940,2,6.666666667e-08
941,4,1.333333333e-07
942,5,1.666666667e-07
943,2,6.666666667e-08
944,1,3.333333333e-08
945,2,6.666666667e-08
946,4,1.333333333e-07
947,4,1.333333333e-07
948,2,6.666666667e-08
949,5,1.666666667e-07
950,6,2e-07
951,3,1e-07
952,1,3.333333333e-08
953,4,1.333333333e-07
954,3,1e-07
955,4,1.333333333e-07
956,3,1e-07
957,1,3.333333333e-08
958,4,1.333333333e-07
959,4,1.333333333e-07
960,1,3.333333333e-08
961,4,1.333333333e-07
962,2,6.666666667e-08
963,3,1e-07
964,4,1.333333333e-07
965,1,3.333333333e-08
966,0,0
967,1,3.333333333e-08
968,5,1.666666667e-07
969,3,1e-07
970,2,6.666666667e-08
971,2,6.666666667e-08
972,0,0
973,1,3.333333333e-08
974,0,0
975,5,1.666666667e-07
976,3,1e-07
977,3,1e-07
978,3,1e-07
979,4,1.333333333e-07
980,1,3.333333333e-08
981,1,3.333333333e-08
982,4,1.333333333e-07
983,3,1e-07
984,6,2e-07
985,1,3.333333333e-08
986,2,6.666666667e-08
987,5,1.666666667e-07
988,3,1e-07
989,0,0
990,2,6.666666667e-08
991,8,2.666666667e-07
992,3,1e-07
993,5,1.666666667e-07
994,5,1.666666667e-07
995,3,1e-07
996,2,6.666666667e-08
997,1,3.333333333e-08
998,4,1.333333333e-07
999,3,1e-07
1000,3,1e-07
1001,7,2.333333333e-07
1002,1,3.333333333e-08
1003,3,1e-07
1004,3,1e-07
1005,3,1e-07
1006,3,1e-07
1007,0,0
1008,5,1.666666667e-07
1009,5,1.666666667e-07
1010,0,0
1011,2,6.666666667e-08
1012,4,1.333333333e-07
1013,2,6.666666667e-08
1014,5,1.666666667e-07
1015,2,6.666666667e-08
1016,5,1.666666667e-07
1017,2,6.666666667e-08
1018,1,3.333333333e-08
1019,3,1e-07
1020,2,6.666666667e-08
1021,2,6.666666667e-08
1022,5,1.666666667e-07
1023,4,1.333333333e-07
1024,5,1.666666667e-07
1025,2,6.666666667e-08
1026,5,1.666666667e-07
1027,4,1.333333333e-07
1028,4,1.333333333e-07
1029,2,6.666666667e-08
1030,6,2e-07
1031,3,1e-07
1032,2,6.666666667e-08
1033,4,1.333333333e-07
1034,1,3.333333333e-08
1035,1,3.333333333e-08
1036,4,1.333333333e-07
1037,2,6.666666667e-08
1038,5,1.666666667e-07
1039,1,3.333333333e-08
1040,3,1e-07
1041,3,1e-07
1042,8,2.666666667e-07
1043,1,3.333333333e-08
1044,6,2e-07
1045,4,1.333333333e-07
1046,2,6.666666667e-08
1047,2,6.666666667e-08
1048,4,1.333333333e-07
1049,2,6.666666667e-08
1050,4,1.333333333e-07
1051,2,6.666666667e-08
1052,4,1.333333333e-07
1053,3,1e-07
1054,4,1.333333333e-07
1055,1,3.333333333e-08
1056,8,2.666666667e-07
1057,2,6.666666667e-08
1058,2,6.666666667e-08
1059,3,1e-07
1060,3,1e-07
1061,3,1e-07
1062,3,1e-07
1063,6,2e-07
1064,2,6.666666667e-08
1065,3,1e-07
1066,3,1e-07
1067,2,6.666666667e-08
1068,2,6.666666667e-08
1069,3,1e-07
1070,4,1.333333333e-07
1071,7,2.333333333e-07
1072,5,1.666666667e-07
1073,0,0
1074,4,1.333333333e-07
1075,4,1.333333333e-07
1076,3,1e-07
1077,3,1e-07
1078,6,2e-07
1079,5,1.666666667e-07
1080,5,1.666666667e-07
1081,4,1.333333333e-07
1082,1,3.333333333e-08
1083,4,1.333333333e-07
1084,2,6.666666667e-08
1085,4,1.333333333e-07
1086,2,6.666666667e-08
1087,5,1.666666667e-07
1088,0,0
1089,5,1.666666667e-07
1090,6,2e-07
1091,4,1.333333333e-07
1092,2,6.666666667e-08
1093,0,0
1094,1,3.333333333e-08
1095,5,1.666666667e-07
1096,5,1.666666667e-07
1097,3,1e-07
1098,3,1e-07
1099,2,6.666666667e-08
1100,4,1.333333333e-07
1101,2,6.666666667e-08
1102,2,6.666666667e-08
1103,3,1e-07
1104,3,1e-07
1105,1,3.333333333e-08
1106,4,1.333333333e-07
1107,2,6.666666667e-08
1108,5,1.666666667e-07
1109,3,1e-07
1110,3,1e-07
1111,2,6.666666667e-08
1112,6,2e-07
1113,5,1.666666667e-07
1114,2,6.666666667e-08
1115,7,2.333333333e-07
1116,3,1e-07
1117,2,6.666666667e-08
1118,3,1e-07
1119,3,1e-07
1120,3,1e-07
1121,3,1e-07
1122,1,3.333333333e-08
1123,4,1.333333333e-07
1124,3,1e-07
1125,2,6.666666667e-08
1126,7,2.333333333e-07
1127,7,2.333333333e-07
1128,3,1e-07
1129,3,1e-07
1130,2,6.666666667e-08
1131,6,2e-07
1132,5,1.666666667e-07
1133,4,1.333333333e-07
1134,0,0
1135,5,1.666666667e-07
1136,4,1.333333333e-07
1137,2,6.666666667e-08
1138,1,3.333333333e-08
1139,6,2e-07
1140,4,1.333333333e-07
1141,2,6.666666667e-08
1142,2,6.666666667e-08
