metric,value
n_events,100000000
n_hits_in_crystal,70709
n_overflow,39241
r_disk_mm,300
z_disk_mm,100
disk_area_cm2,2827.433388
pdg_expected_per_s,47.21813758
e_lo_gev,0.3
e_hi_gev,100
max_edep_keV,24665.7644

bin_keV,counts,per_muon
841,11,1.1e-07
842,13,1.3e-07
843,12,1.2e-07
844,15,1.5e-07
845,12,1.2e-07
846,8,8e-08
847,10,1e-07
848,16,1.6e-07
849,13,1.3e-07
850,7,7e-08
851,11,1.1e-07
852,11,1.1e-07
853,5,5e-08
854,14,1.4e-07
855,18,1.8e-07
856,7,7e-08
857,12,1.2e-07
858,4,4e-08
859,15,1.5e-07
860,10,1e-07
861,11,1.1e-07
862,12,1.2e-07
863,12,1.2e-07
864,11,1.1e-07
865,9,9e-08
866,13,1.3e-07
867,11,1.1e-07
868,11,1.1e-07
869,6,6e-08
870,7,7e-08
871,15,1.5e-07
872,15,1.5e-07
873,18,1.8e-07
874,14,1.4e-07
875,13,1.3e-07
876,12,1.2e-07
877,11,1.1e-07
878,16,1.6e-07
879,10,1e-07
880,11,1.1e-07
881,14,1.4e-07
882,14,1.4e-07
883,7,7e-08
884,16,1.6e-07
885,6,6e-08
886,18,1.8e-07
887,4,4e-08
888,17,1.7e-07
889,10,1e-07
890,11,1.1e-07
891,14,1.4e-07
892,18,1.8e-07
893,12,1.2e-07
894,6,6e-08
895,11,1.1e-07
896,12,1.2e-07
897,15,1.5e-07
898,11,1.1e-07
899,8,8e-08
900,14,1.4e-07
901,10,1e-07
902,9,9e-08
903,9,9e-08
904,10,1e-07
905,13,1.3e-07
906,2,2e-08
907,12,1.2e-07
908,9,9e-08
909,12,1.2e-07
910,10,1e-07
911,6,6e-08
912,13,1.3e-07
913,15,1.5e-07
914,12,1.2e-07
915,11,1.1e-07
916,10,1e-07
917,16,1.6e-07
918,12,1.2e-07
919,13,1.3e-07
920,7,7e-08
921,11,1.1e-07
922,13,1.3e-07
923,11,1.1e-07
924,15,1.5e-07
925,10,1e-07
926,9,9e-08
927,14,1.4e-07
928,14,1.4e-07
929,12,1.2e-07
930,16,1.6e-07
931,8,8e-08
932,15,1.5e-07
933,4,4e-08
934,11,1.1e-07
935,10,1e-07
936,11,1.1e-07
937,8,8e-08
938,7,7e-08
939,15,1.5e-07
940,12,1.2e-07
941,7,7e-08
942,10,1e-07
943,12,1.2e-07
944,9,9e-08
945,9,9e-08
946,12,1.2e-07
947,16,1.6e-07
948,11,1.1e-07
949,9,9e-08
950,10,1e-07
951,11,1.1e-07
952,11,1.1e-07
953,9,9e-08
954,12,1.2e-07
955,10,1e-07
956,5,5e-08
957,12,1.2e-07
958,12,1.2e-07
959,13,1.3e-07
960,7,7e-08
961,10,1e-07
962,8,8e-08
963,8,8e-08
964,10,1e-07
965,11,1.1e-07
966,17,1.7e-07
967,10,1e-07
968,14,1.4e-07
969,8,8e-08
970,15,1.5e-07
971,9,9e-08
972,6,6e-08
973,11,1.1e-07
974,15,1.5e-07
975,15,1.5e-07
976,11,1.1e-07
977,11,1.1e-07
978,12,1.2e-07
979,8,8e-08
980,8,8e-08
981,7,7e-08
982,7,7e-08
983,9,9e-08
984,6,6e-08
985,9,9e-08
986,8,8e-08
987,13,1.3e-07
988,6,6e-08
989,13,1.3e-07
990,10,1e-07
991,9,9e-08
992,9,9e-08
993,7,7e-08
994,11,1.1e-07
995,17,1.7e-07
996,6,6e-08
997,11,1.1e-07
998,6,6e-08
999,12,1.2e-07
1000,12,1.2e-07
1001,16,1.6e-07
1002,9,9e-08
1003,11,1.1e-07
1004,12,1.2e-07
1005,9,9e-08
1006,4,4e-08
1007,13,1.3e-07
1008,8,8e-08
1009,12,1.2e-07
1010,7,7e-08
1011,9,9e-08
1012,15,1.5e-07
1013,11,1.1e-07
1014,11,1.1e-07
1015,17,1.7e-07
1016,12,1.2e-07
1017,8,8e-08
1018,9,9e-08
1019,10,1e-07
1020,8,8e-08
1021,12,1.2e-07
1022,7,7e-08
1023,6,6e-08
1024,8,8e-08
1025,19,1.9e-07
1026,11,1.1e-07
1027,11,1.1e-07
1028,9,9e-08
1029,10,1e-07
1030,9,9e-08
1031,6,6e-08
1032,10,1e-07
1033,11,1.1e-07
1034,12,1.2e-07
1035,10,1e-07
1036,13,1.3e-07
1037,12,1.2e-07
1038,18,1.8e-07
1039,18,1.8e-07
1040,8,8e-08
1041,10,1e-07
1042,5,5e-08
1043,8,8e-08
1044,8,8e-08
1045,12,1.2e-07
1046,10,1e-07
1047,8,8e-08
1048,12,1.2e-07
1049,15,1.5e-07
1050,13,1.3e-07
1051,10,1e-07
1052,9,9e-08
1053,9,9e-08
1054,12,1.2e-07
1055,15,1.5e-07
1056,14,1.4e-07
1057,4,4e-08
1058,9,9e-08
1059,13,1.3e-07
1060,10,1e-07
1061,6,6e-08
1062,13,1.3e-07
1063,14,1.4e-07
1064,11,1.1e-07
1065,8,8e-08
1066,9,9e-08
1067,10,1e-07
1068,6,6e-08
1069,13,1.3e-07
1070,8,8e-08
1071,5,5e-08
1072,9,9e-08
1073,11,1.1e-07
1074,6,6e-08
1075,12,1.2e-07
1076,12,1.2e-07
1077,16,1.6e-07
1078,12,1.2e-07
1079,13,1.3e-07
1080,10,1e-07
1081,10,1e-07
1082,11,1.1e-07
1083,22,2.2e-07
1084,5,5e-08
1085,9,9e-08
1086,9,9e-08
1087,13,1.3e-07
1088,8,8e-08
1089,5,5e-08
1090,5,5e-08
1091,10,1e-07
1092,7,7e-08
1093,7,7e-08
1094,11,1.1e-07
1095,8,8e-08
1096,15,1.5e-07
1097,9,9e-08
1098,6,6e-08
1099,10,1e-07
1100,11,1.1e-07
1101,15,1.5e-07
1102,6,6e-08
1103,8,8e-08
1104,11,1.1e-07
