metric,value
n_events,100000000
n_hits_in_crystal,9389
n_overflow,4497
r_disk_mm,900
z_disk_mm,300
disk_area_cm2,25446.90049
pdg_expected_per_s,424.9632383
e_lo_gev,0.3
e_hi_gev,100
max_edep_keV,24116.61505

bin_keV,counts,per_muon
1227,1,1e-08
1228,0,0
1229,0,0
1230,2,2e-08
1231,1,1e-08
1232,2,2e-08
1233,0,0
1234,2,2e-08
1235,0,0
1236,0,0
1237,0,0
1238,4,4e-08
1239,1,1e-08
1240,1,1e-08
1241,1,1e-08
1242,1,1e-08
1243,1,1e-08
1244,2,2e-08
1245,1,1e-08
1246,2,2e-08
1247,1,1e-08
1248,1,1e-08
1249,6,6e-08
1250,0,0
1251,3,3e-08
1252,1,1e-08
1253,2,2e-08
1254,5,5e-08
1255,0,0
1256,2,2e-08
1257,2,2e-08
1258,1,1e-08
1259,1,1e-08
1260,0,0
1261,1,1e-08
1262,1,1e-08
1263,0,0
1264,1,1e-08
1265,2,2e-08
1266,1,1e-08
1267,1,1e-08
1268,0,0
1269,1,1e-08
1270,0,0
1271,2,2e-08
1272,0,0
1273,1,1e-08
1274,1,1e-08
1275,1,1e-08
1276,1,1e-08
1277,1,1e-08
1278,1,1e-08
1279,2,2e-08
1280,0,0
1281,0,0
1282,3,3e-08
1283,0,0
1284,2,2e-08
1285,1,1e-08
1286,2,2e-08
1287,1,1e-08
1288,0,0
1289,2,2e-08
1290,3,3e-08
1291,1,1e-08
1292,0,0
1293,0,0
1294,1,1e-08
1295,1,1e-08
1296,0,0
1297,1,1e-08
1298,3,3e-08
1299,1,1e-08
1300,3,3e-08
1301,0,0
1302,0,0
1303,2,2e-08
1304,2,2e-08
1305,2,2e-08
1306,2,2e-08
1307,1,1e-08
1308,2,2e-08
1309,1,1e-08
1310,2,2e-08
1311,3,3e-08
1312,2,2e-08
1313,1,1e-08
1314,1,1e-08
1315,2,2e-08
1316,1,1e-08
1317,0,0
1318,0,0
1319,1,1e-08
1320,0,0
1321,0,0
1322,3,3e-08
1323,2,2e-08
1324,1,1e-08
1325,4,4e-08
1326,1,1e-08
1327,1,1e-08
1328,1,1e-08
1329,0,0
1330,1,1e-08
1331,0,0
1332,1,1e-08
1333,1,1e-08
1334,0,0
1335,3,3e-08
1336,1,1e-08
1337,0,0
1338,0,0
1339,1,1e-08
1340,1,1e-08
1341,3,3e-08
1342,1,1e-08
1343,0,0
1344,0,0
1345,1,1e-08
1346,2,2e-08
1347,2,2e-08
1348,2,2e-08
1349,2,2e-08
1350,1,1e-08
1351,3,3e-08
1352,3,3e-08
1353,0,0
1354,0,0
1355,0,0
1356,1,1e-08
1357,2,2e-08
1358,2,2e-08
1359,1,1e-08
1360,2,2e-08
1361,0,0
1362,0,0
1363,3,3e-08
1364,2,2e-08
1365,2,2e-08
1366,0,0
1367,1,1e-08
1368,0,0
1369,2,2e-08
1370,0,0
1371,3,3e-08
1372,0,0
1373,2,2e-08
1374,2,2e-08
1375,2,2e-08
1376,0,0
1377,0,0
1378,3,3e-08
1379,0,0
1380,3,3e-08
1381,1,1e-08
1382,1,1e-08
1383,4,4e-08
1384,1,1e-08
1385,3,3e-08
1386,1,1e-08
1387,1,1e-08
1388,2,2e-08
1389,2,2e-08
1390,2,2e-08
1391,2,2e-08
1392,4,4e-08
1393,1,1e-08
1394,0,0
1395,0,0
1396,0,0
1397,4,4e-08
1398,1,1e-08
1399,2,2e-08
1400,1,1e-08
1401,0,0
1402,3,3e-08
1403,3,3e-08
1404,1,1e-08
1405,1,1e-08
1406,0,0
1407,0,0
1408,0,0
1409,3,3e-08
1410,2,2e-08
1411,0,0
1412,1,1e-08
1413,2,2e-08
1414,3,3e-08
1415,0,0
1416,0,0
1417,0,0
1418,2,2e-08
1419,0,0
1420,2,2e-08
1421,1,1e-08
1422,1,1e-08
1423,3,3e-08
1424,0,0
1425,0,0
1426,3,3e-08
1427,0,0
1428,0,0
1429,1,1e-08
1430,0,0
1431,2,2e-08
1432,0,0
1433,2,2e-08
1434,5,5e-08
1435,2,2e-08
1436,0,0
1437,2,2e-08
1438,0,0
1439,2,2e-08
1440,3,3e-08
1441,4,4e-08
1442,4,4e-08
1443,0,0
1444,1,1e-08
1445,1,1e-08
1446,0,0
1447,0,0
1448,2,2e-08
1449,5,5e-08
1450,0,0
1451,1,1e-08
1452,1,1e-08
1453,1,1e-08
1454,1,1e-08
1455,1,1e-08
1456,0,0
1457,1,1e-08
1458,3,3e-08
1459,1,1e-08
1460,2,2e-08
1461,2,2e-08
1462,0,0
1463,2,2e-08
1464,7,7e-08
1465,1,1e-08
1466,2,2e-08
1467,1,1e-08
1468,1,1e-08
1469,0,0
1470,1,1e-08
1471,1,1e-08
1472,1,1e-08
1473,2,2e-08
1474,1,1e-08
1475,1,1e-08
1476,1,1e-08
1477,0,0
1478,4,4e-08
1479,1,1e-08
1480,1,1e-08
1481,2,2e-08
1482,3,3e-08
1483,4,4e-08
1484,1,1e-08
1485,2,2e-08
1486,1,1e-08
1487,0,0
1488,1,1e-08
1489,1,1e-08
1490,1,1e-08
1491,2,2e-08
1492,0,0
1493,2,2e-08
1494,1,1e-08
1495,1,1e-08
1496,4,4e-08
1497,3,3e-08
1498,2,2e-08
1499,1,1e-08
1500,0,0
1501,0,0
1502,2,2e-08
1503,0,0
1504,2,2e-08
1505,0,0
1506,2,2e-08
1507,2,2e-08
1508,2,2e-08
1509,1,1e-08
1510,2,2e-08
1511,0,0
1512,3,3e-08
1513,0,0
1514,0,0
1515,3,3e-08
1516,0,0
1517,3,3e-08
1518,1,1e-08
1519,2,2e-08
1520,1,1e-08
1521,2,2e-08
1522,3,3e-08
1523,1,1e-08
1524,0,0
